Title,News_Type,date,content,url
自由爆新聞》國民黨舔共成自然？他一句狠酸：這個有點瘋了喔,政治,2026/05/26 20:30,全新的視界！新聞話題不漏接，快訂閱YouTube 【自由追新聞】，記得開啟小鈴鐺哦！    ,https://news.ltn.com.tw/news/politics/breakingnews/5450539
嘉縣長選舉》迎戰在野大聯盟吳品叡 綠營蔡易餘：把自己做到更好,政治,2026/05/26 19:59,立委蔡易餘將代表民進黨參選嘉義縣長。（記者林宜樟攝）年底嘉義縣長選舉，國民黨嘉義縣黨部今天討論，將以在野大聯盟方式，禮讓無黨籍朴子市長吳品叡參選嘉義縣長；民進黨已確定由立委蔡易餘參選嘉義縣長。對於吳品叡參選，蔡易餘表示，會按部就班做好準備，把自己做到更好。蔡易餘表示，現階段自己最重要的身分，仍然是嘉義縣民選出的立委，不論是立法院的問政、地方建設經費的爭取，或基層服務工作，都不能因為選舉而有所鬆懈。請繼續往下閱讀...蔡易餘說，投入嘉義縣長選舉，不只是延續現有建設成果，更是希望加速推動嘉義縣邁向「黃金十年」的重要關鍵。過去十年擔任立委期間一路與翁章梁縣長共同努力推動嘉義縣發展，對於目前18鄉鎮市的發展方向與定位，都有相當清楚的掌握與理解。蔡易餘強調，未來更重要的，不只是延續建設，而是如何讓嘉義縣發展的速度再加快，真正創造屬於嘉義縣民的實質紅利，讓地方建設、產業升級、青年機會與生活品質，都能有更明顯的提升與改變。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450524
沈伯洋說台北需要「生態系」被藍營嗆  蔣萬安2週後照抄被酸爆！,政治,2026/05/26 19:40,民進黨台北市長參選人沈伯洋和爭取連任的現任市長蔣萬安。（資料照，本報合成）輝達執行長黃仁勳預計明（27日）在北士科舉辦台灣員工大會，台北市長蔣萬安受邀出席。今（26日）他被問要跟黃仁勳聊什麼時，蔣萬安表示要談「如何讓整個AI科技產業發揮群聚效應，在台北產生一個『生態系』。」此話一出讓網友們坐不住了，因為民進黨台北市長參選人沈伯洋，早在2週前談論首都城市願景時，就拋出「生態系」概念，還被藍營大肆嘲諷一番，而今蔣萬安「照抄」，政治工作者周軒調侃：「看來萬安其實是很認同沈伯洋的理念嗎！」本月13日被民進黨正式徵召選台北市長當天，沈伯洋接受本報專訪時表示，台北市需要一個「到底要怎麼被改變？」的願景，在整個都市的發展，想像力非常重要。就像紐約、西雅圖、倫敦等，這些城市的意象甚至比國家還要強，是一種世界性都市，有門面、有想像、有它的擅長。現在「台灣」已經變成世界的關鍵字，「台北」還沒有，要讓「台北」變成世界關鍵字，首先要有長期規劃、其次要有體系規劃，也就是「生態系」。請繼續往下閱讀...他解釋，「生態系」就是城市所有的事情都是環環相扣，不能夠只改一個，然後就變成政績；譬如要改A的時候，B要怎麼套，C要怎麼套，D要怎麼套，要一次性的計劃ABCD，就會立即讓大家感受到一個改變，認同感才會出現，對台北市的認同、歸屬跟榮耀感，要用生態系的做法來做，長期的規劃對城市的想像，讓他成為世界一流的都市。但沈伯洋當時拋出此一想法時，被國民黨立委王鴻薇、徐巧芯、親藍名嘴等嘲諷「學者空談、不知所云」、「聽伯洋一席話，如聽廢話」，批評他空喊口號、不懂市政。還有藍營媒體馬上剪輯短影音，嘲弄沈伯洋不論被問到什麼具體市政，答案「問就是『生態系』、要不就是『免疫系統』」，力圖營造沈伯洋是只會說空話的草包形象。可是2週過去，台北市議員陳賢蔚今天質詢蔣萬安時，問市長明天要跟黃仁勳聊什麼？蔣萬安說，什麼都可以談，過去跟黃仁勳見面兩次談論各項議題，不論是產業發展、讓輝達海外總部落腳台北、台北的優勢，明天黃仁勳應很關心後續行政作業如何協助，整體區域發展上，也可洽談北市未來AI科技產業發展及其供應鏈夥伴，怎樣能夠發揮群聚效益，產生一個「生態系」，進而坐落在這座城市。聽到蔣萬安口中也脫口「生態系」，周軒馬上在臉書發文調侃：「蔣萬安說的是沈伯洋2週前講過的『生態系』嗎？是被國民黨議員立委媒體名嘴笑是廢話不懂市政的『生態系』嗎？看來萬安其實是很認同沈伯洋的理念嗎！但是不能明講對吧？萬安心裏苦，萬安不能說啊！」網友則紛紛表示，「因為沒料只好抄，畢竟『抄』是國民黨優良傳統，抄家、抄作業、抄黨員名冊樣樣精通」、「生態系這三個字分開都會，但合在一起完全不懂其內涵，先抄起來放」、「殷瑋總算把沈伯洋的逐字稿整理完了是吧？什麼事都不用做只要照抄真是方便」、「抄作業了，很會嘛」、「拿香跟著拜」、「不是認同，是腦袋空空只能抄答案」、「講生態系三個字簡單，但你再請他深入講解30分鐘他就會哭了」    ,https://news.ltn.com.tw/news/politics/breakingnews/5450397
蕭旭岑手接台商百萬現金「暗帳」 經民連：恐踩財團法人法、反滲透法紅線,政治,2026/05/26 19:39,前國安會秘書長金溥聰前日曝光馬英九基金會前執行長蕭旭岑與台商手捧百萬現金的合照。（本報資料照）從單純財政違紀，延燒成昔日同事對立的「馬辦家變」愈演愈烈，前國安會秘書長金溥聰前日召開記者會，質疑前馬英九基金會執行長蕭旭岑宣稱不管錢，卻在王光慈電腦硬碟中翻出他3年前親收台商百萬現金捐款照，更不見於基金會入帳紀錄。面對金流動向爭議，民團指出，這筆現金與基金會有關，明顯踩到「財團法人法」紅線，呼籲檢調應速介入調查。金溥聰前日表示，馬英九基金會今年2月舉辦尾牙，但馬英九事前不知情，王光慈當日私下發放年終獎金146萬，還有總額未知的績效獎金，不僅是基金會首次發現金年終，更強調錢來自台商捐款、無須繳稅，蕭旭岑也在場知悉此事。請繼續往下閱讀...不過，這筆「現金」卻成蕭、王兩人遭控貪污的關鍵。蕭稱，由於前總統馬英九卸任禮遇將結束，部分捐款人希望直接捐給馬本人；王則強調所謂的未入帳款，是捐款人不願留下帳務紀錄，因而直接捐給馬，且兩人均在前年獲馬同意，指示用於公務。針對雙方對基金會金流説法各異，經濟民主連合智庫召集人賴中強律師指出，就目前公開資訊，韓瑩煥等台商確實表達「不希望留下紀錄」的説法，才親交百萬現金給蕭，並由王管理帳務。賴強調，無論這筆錢最終用途為何，它除已用於基金會公務；另據「財團法人法」第19條，財團法人所有收支都須正式入帳，也就證實這筆錢游離於公帳外，「明顯是違法行為」。根據「財團法人法」第19條，財團法人財產之保管及運用，應以法人名義為之並受主管機關監督；且資金不得寄託或借貸與董事、監察人、其他個人或非金融機構；違者處行為人新臺幣5至100萬罰鍰，違反不得寄託或借貸規定者，則處寄託或借貸金額2至5倍罰鍰。賴中強更點出，捐款人韓螢煥不僅是廈門台協會長，上月中旬更當選中國「全國台灣同胞投資企業聯誼會」（台企聯）新任會長，該組織深具對岸統戰色彩、其副會長多由國台辦背景之人出任，韓要求捐款不留紀錄，他質疑「這難道是政治獻金嗎？」，若背後動機不單純，則恐再踩「反滲透法」紅線，呼籲檢調機關應速介入調查。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450496
台中天坑頻傳！議員建議採「透地雷達」事前預防,政治,2026/05/26 19:36,市議員張家銨（中）要求道路鋪平前先要了解道路下方的問題。（記者蘇金鳳攝）台中市近來發生多起道路天坑，市議員張家銨表示，天坑很多原因是發生道路下，台中在道路維護、地下管線管理與建築工地管制上，長期缺乏「事前預防」，根據統計2018至2026年，有38件道路崩塌，其中自來水管線破裂、掏空66%，在道路表面看不到，像高雄市則採「透地雷達」，要求台中市應該比照採取，防範於未然。建設局長陳大田表示，「透地雷達」是輔助的設備之一，台中市政府在路面鋪平前，會採目視測量、3D管線的調查，透地雷達也有做但非主動，會以巡檢車為主，將從下半年開始從1個月會巡檢1次，增加到每月2至3次巡檢頻率。請繼續往下閱讀...市議員張家銨表示，台中從2018年到2026年，共發生38件道路塌陷事件，其中原因是自來水管線滲漏、破裂、掏空的就有25 件，佔整體66%。市府近年導入智慧巡檢車與AI系統，多著重在路面坑洞、裂縫等表層病害，對真正導致道路塌陷的地下掏空、管線滲漏與地基變形，仍缺乏全面性的掌握與檢測。張家銨表示，高雄從2022年開始，由高雄市政府全市道路的透地雷達地下普查，累計4年完成390條路段，407公里修復了304地下孔道，工務才會進場鋪路，預防勝於治療，台中市政府有在鋪路前進行透地雷達的診斷？張家銨強調，智慧巡檢可以作為日常維護的輔助工具，但無法取代透地雷達等深入地下的專業檢測技術。張家銨指出，在建築工地管理方面，台中應配合內政部的指引，建立工地施工前周邊道路與地下管線檢測的責任，且應儘速規劃將道路重鋪前的地下檢測納入標準程序，讓「預防天坑」成為台中城市治理的核心工作，而不是事故後的口頭檢討。建設局長陳大田表示，台中市道路鋪平前都會透過各種方式來進行道路下的診斷。（記者蘇金鳳攝）    ,https://news.ltn.com.tw/news/politics/breakingnews/5450428
民進黨高市黨職改選公告 黃捷接主委、完整名單看這裡,政治,2026/05/26 19:31,民進黨高市黨部今公布改選榜單 。（記者王榮祥攝）民進黨高市黨部今公告2026黨職改選名單，包括下屆主任委員黃捷、全國黨代表、高雄市黨員代表、原住民族高雄市黨員代表。第9屆黨部主委黃捷；第22屆全國黨代表當選名單：黃綉貞、呂志材、陳琳潔、李壯展、張朝統、洪佩琪、謝瑋原、洪美雅、李峻松、翁瑞珠、游智鈞、李宗頴、蘇致榮、龍斗光、鄭裕達、陳幸敏、李馥、吳瑞鴻、祁貴花、張千鳳、吳明憲、施翔偉、洪添丁、許偉鵬、伍春麗、翁正財、林志田、鄧巧佩、蕭丞堯、李明恭、吳宗燁、蕭王平、鄭惠文、黃石龍、黃璿宸、盧文慧、蘇孟維、孫惠蘭、鄭景琨、黃豐翔、鄭孟芬、陳鴻政、莊朝棋、蘇道明、李滋宏、黃國雄、邱進財、林進興、陳金櫃、李佳峯、林信利、林嬿婷、黃培裕、歐慧玲、韓淑媛、周嵩祿、曾阡駿、林哲弘、鄭伊婷、方秀娟、曾文凉、鄭瑞竹、陳文人、謝涵琳、謝宗憲請繼續往下閱讀...第9屆高雄市黨員代表當選名單：蕭瑩上、劉原良、徐英璋、謝瑋原、蘇桂美、李壯展、陳志展、許偉鵬、陳郭淑容、陳淑惠、吳秀美、吳秀菊、洪美雅、簡慶滿、黃亦瑄、鄭孟芬、李政育、王美桂、陳  寬、陳建銘、謝雅棠、伍春麗、邱榮貴、張湘湘、沈玉玲、李淑華、黃裕盛、陳幸梅、魏金美、李金本、吳三雄、王順吉、劉世雄、匡淑芳、卓柏廷、劉富麒、黃龍秋、王劉煌、高慈剛、蔡盛宇、陳錦宏、簡宗安、曾詩庭、尚瑜真、林明肇、許瀞文、張吉順、龎志鵬、郭傅美金、杜勝輝、葉重儀、黃國雄、林宏慶、林螢黛、楊媄晴、蘇進雄、郭彌堅、張峻榕、林進福、黃韻如、顏語瑄、黃清霖、郭展豪、陳麗卿、黃弘斌第22屆高雄市原住民族黨員代表李宏雄。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450485
馬英九：王光慈突然下跪 我錯愕萬分就讓她離去,政治,2026/05/26 19:25,馬英九。（資料照）針對《風傳媒》近日引用匿名人士報導，指前馬英九基金會執行長王光慈向前馬英九下跪磕頭、被打、休克加重度憂鬱，連3人調查小組都震驚；以及前執行長蕭旭岑表示，王光慈見到馬英九會發抖等消息。馬英九基金會表示，這些報導的內容，目的是想把馬英九形容成有暴力傾向，讓王光慈心生畏懼，因此才能把王光慈躲避見馬董事長這件事變成有正當性。基金會表示，日前已發表聲明馬英九絕無對王光慈有任何暴力行為，隨扈人員也可以證明馬英九在日常生活中沒有絲毫暴力傾向。請繼續往下閱讀...至於王光慈曾在飛機上發生休克一事，基金會表示，經內部員工調查，王光慈之前早巳有數次在台灣或大陸宴會中因飲烈酒過量，而發生醫生診斷過度換氣症狀，而緊急送醫的病史。這些事情都可查證。但「風傳媒」的報導卻刻意誇大她「休克」，將原因導向是馬英九對她的壓力所造成。另有關下跪事件，王光慈的說法是北京之行她有向馬董事長報告，他又「忘記了」。但馬英九表示，王光慈是馬英九辦公室主任，不應該未經他同意帶隊去北京，才會打電話給她，請她立刻返台說明，但王光慈拒絕。後來王光慈和馬英九二人在辦公室單獨見面時，馬董斥責她為何瞞著他私自帶隊學生去北京，王光慈就突然下跪磕頭道歉，讓他感到錯愕萬分，就讓她離去。另關於馬英九對名牌字體不滿之事，基金會表示，日前已發新聞駁斥不實報導，形容在返台去機場途中，搭乘大巴士上的「所有學員都感到驚嚇，且都被下令封口令」，這也是憑空捏造的內容，因馬英九搭乘的是另一輛16人座位的中型巴士。基金會表示，詢問當時坐在後排座位的基金會隨員，馬英九一直坐在座位上抱怨行程安排不當，王光慈就走到他面前說明，馬大聲斥責他為何都不聽他的指示，王光慈就一直說對不起、會改進。但絕沒有看到如同「風傳媒」所報導，「馬起身撲向王，伸雙手掐她脖子，且有對岸官員及基金會人員起身隔開二人」之事。基金會強調，「風傳媒」撰文記者從報導財政紀律風波以來，從不事先向基金會查證，連續多次引用匿名消息，報導負面新聞內容，不得不令人質疑是否有心存惡意動機，刻意傷害馬英九的名譽。請媒體記者善盡查證，勿再散佈不實訊息。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450469
中國4海警船一路縱隊闖金門  海巡強勢喊話驅離,政治,2026/05/26 19:09,中國海警船闖入金門海域，海巡以強勢對應予以驅離。（金門海巡隊提供）海巡署金馬澎分署表示，中國海警船繼23日侵擾我國東沙海域遭台中艦強勢驅離後，今天又被偵監到4艘中國海警船闖入金門海域，到我國禁止水域邊界，海巡以強勢對應予以驅離，展現捍衛海域安全與國家主權的堅定決心。海巡署金馬澎分署表示，第12巡防區今天下午2點多就發現編號請繼續往下閱讀...「14606」、「14530」、「14609」及「14531」中國海警船接近金門限制水域，海巡隨即調度預置的巡防艇前推至限制水域線部署對應。下午接近3點時，中國海警船自烈嶼南方以一路縱隊模式，闖入我國金門限制水域並侵擾禁止水域邊界，海巡艇立即採取「1對1」併航監控、全程蒐證，並以嚴正的語氣，透過中、英文廣播及近迫拒止等方式，展現堅守主權立場與維護海域安全決心，中國海警船於5點左右全部駛離金門限制水域。金馬澎分署指出，海巡與中國海警對應過程，中國海警仍不改以往宣稱擁有海域管轄權的論調，海巡署則嚴正駁斥，指中方不斷散布其具有金門水域管轄權的虛假言論以及不理性的騷擾活動；海巡強調，對於中國海警船的侵擾行為已建立應處標準作業程序，我方既有捍衛主權的決心，更有維持和平的實力，會永遠站在海域第1線，全力捍衛藍色海疆。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450432
中共對台「先鎮壓再治理」劇本曝光 澳洲智庫推估「上百萬人恐遭再教育」,政治,2026/05/26 19:04,澳洲洛伊研究所（Lowy Institute）發布最新報告《併吞之後：中國對台灣的統治計畫》研判，一旦統一台灣、進入統治階段，中共將對台採取「先鎮壓再治理」的手段，「不愛國」者都被視為「台獨份子」，推估上百萬人恐遭再教育。（彭博檔案照）澳洲洛伊研究所（Lowy Institute）發布最新報告《併吞之後：中國對台灣的統治計畫》指出，北京當局已逐漸認清，奪取台灣遠比事後治理台灣容易，一旦統一台灣、進入統治階段，將伴隨嚴重的正當性危機；報告研判，中共將對台採取「先鎮壓再治理」的手段，「不愛國」者都被視為「台獨份子」，推估上百萬人恐遭再教育。這份報告由深攻中國研究數十年的兩位學者共同執筆，包括美國戰略暨國際研究中心（CSIS）非常駐資深研究員麥葛瑞格（Richard McGregor）與蘭德公司（RAND）中國研究中心主任白蘭契（Jude Blanchette）共同執筆，大量爬梳2019至2025年間中國學界與官方對「統一後台灣治理」的論述，還原北京統一後的治台藍圖 。請繼續往下閱讀...報告分析，在中共的治理框架下，數百萬台灣人將被逐出公共領域，各級政府的公務體系，到律師、記者、公民團體乃至企業界人士，都得對中共表態效忠，否則恐丟掉工作甚至入獄，其中數十萬人並可能被剝奪投票權；至於現任政治領袖，除非放棄支持自治、宣誓效忠中共，否則恐面臨牢獄之災。2017年起中國有百萬名維吾爾等族群被關進監獄與「再教育營」，相較之下，台灣的政治清洗規模恐怕更大。報告分析，過去10年北京對台論述出現徹底轉變 ，鄧小平在1970年代允諾台灣可保留既有的政治、經濟、社會制度乃至軍隊；錢其琛2001年明確表示，台灣在統一後可繼續使用台幣、保留軍隊、作為單獨關稅區並維持政府架構。然而，近年中國官方已轉向強調「祖國完全統一」，並直指國家統一不像到市場買菜，沒有討價還價的餘地 。報告指出，中國戰略思維已將台灣重新歸類為「高風險治理區」，特殊性有三，競爭性選舉與活躍公民社會所代表的政治多元，被視為不穩定來源；人民主權、個人權利、限制國家權力等價值，被認為與中共統治根本對立；以及台美安全連結與深度融入全球資訊網絡所形成的「外國滲透」風險。報告提到，由於台灣擁有自己的中華民國憲政體制，且已形成支持民主自由、堅定反獨裁的政治認同，正因台灣的民主認同已深植人心，將構成對政權的威脅，因此中國學界認為，對台灣的預防性控制必須比香港更早、更嚴，即使承受國際反彈與短期動盪也在所不惜。至於統一後的具體統治手法，報告顯示，中國學界普遍主張「先安全、後常態」的做法，先鞏固政治秩序、再重構制度，最後才追求長期整合。這套構想常以「愛國」包裝對中共的政治忠誠，「台獨」、「分裂份子」的定義模糊，只要未能明確表態效忠，都可能被歸類為應予清除的「台獨」之列。報告並指出，中央國安機構將常駐台灣，台灣先進的數位基礎設施會被迅速納入大陸監管框架，社群平台與通訊軟體將面臨內容審查、演算法過濾與實名制。這種常設的維穩體制預設反對者無所不在，但其存在本身又將不斷導致更多抵抗。報告分析，在中國學界眼中，「認同」是台灣問題的核心變數，也是統一後最難改變的部分，因此教育改革會是統一後的早期優先項目，包含三種手法：首先是重寫歷史敘事，淡化台灣強調的日本殖民經驗與民主轉型，改而錨定於中華民族共同遺產與中共主權正當性；再以國家統一、集體利益與國家權威，取代人民主權、權力分立等台灣民主核心概念；最後要對教育人員劃下紅線，徹底清除教育系統內的台獨分子。在經濟層面，報告認為，北京已不再把經濟整合單純視為物質利益，而是當成塑造行為、限制抵抗的政治基礎。外界高度關注的台積電與半導體產業，中國學者深知毋須國有化，即可透過晶片出口管制或關鍵礦產供應等手法掌控，使台灣科技業成為對美及其盟友「戰略脫鉤」的籌碼；甚至有學者提出，軍事統一可能消滅「一國兩制」，包括台積電等產業可能被收回直接管轄。在制度設計上，北京定調台灣未來的自治權只能由「中央授予」，堅決拒絕聯邦制，以免西藏、新疆等地起而效尤 。聯邦意味依憲法正式下放權力，而北京向來厭惡以法律削弱黨領導的「黨政主義」，這與中共黨國體制根本扞格。報告更以新疆作為對照發出警告：中國自2017年起將百萬名維吾爾族人關進「再教育營」，而未來台灣面臨的政治清洗規模，恐怕將有過之而無不及 。不過，報告認為，中國學界對統一後治理規劃有諸多診斷，卻提不出解方，這套仰賴常設安全部署、廣泛監控與持續政治審查的治理模式，將大幅消耗中共的行政、財政與政治資源，最終導致「治理疲勞」與長期停滯、難以整合。對北京而言，最難的不是奪取台灣，而是能否治理台灣。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450413
毒駕頻傳引社會恐慌 綠營桃市長參選人黃世杰籲提高刑責與累犯代價,政治,2026/05/26 19:01,民進黨桃園市長參選人黃世杰26日於臉書發文，針對毒駕肇禍事件頻仍，他提出「源頭斷鏈、強化偵查、校園守護、毒駕重罰」4大應對主張。（圖擷取自黃世杰臉書）近來毒駕肇禍事件頻仍，更有無辜民眾因此傷亡，民進黨桃園市長參選人黃世杰今（26）日於臉書發文，提出「源頭斷鏈、強化偵查、校園守護、毒駕重罰」4大主張，並提高毒駕、酒駕刑責與累犯代價，他也針對立法院先前刪減部分查緝毒品相關作業費用，籲請不分黨派的政治人物，一起正視（毒駕）問題，這不是政治口水，是所有家庭都可能面對的問題，毒駕不只是交通問題，更是治安問題，「桃園不能成為毒品與幫派的破口。」黃世杰表示，毒駕事件頻傳，來自新聞、社群上的許多畫面，大家看了心驚膽戰，有人吸食電子煙後精神恍惚、失控倒地，甚至直接開車上路，很多家長最擔心的，不只是孩子會不會學壞，而是有一天正常走在路上、接送小孩、騎車回家，也有可能被毒駕波及，「身為一位父親，我沒有辦法不擔心這件事。」請繼續往下閱讀...黃世杰說，過去擔任法務部政務次長時，就注意到依托咪酯「喪屍煙彈」問題，也成功推動將依托咪酯提升列管為第2級毒品，加重製造、販賣與施用刑責，但現在的新型毒品比過去更麻煩。黃提及，桃園療養院副院長李俊宏也警示，真正危險的是電子煙正在變成毒品載具，透過社群平台、短影音、網路販售與物流配送，成癮物質以更隱蔽、更年輕化的方式，流進校園與生活周邊。黃世杰表示，更讓人擔心的是，很多幫派與犯罪集團，不再自己出手，而是利用電子煙、網路與同儕壓力，把孩子一步步推向毒品與犯罪，校園幫派滲透與青少年毒品濫用，恐怕仍有許多黑數沒有被看見。黃世杰主張「源頭斷鏈、強化偵查、校園守護、毒駕重罰」，他表示，過去的電子煙載具被認為只是非法菸品，但是當電子煙跟毒品緊密結合，甚至有人在不知情狀況下誤用依托咪酯，就必須修正菸害防制法，才能強化電子煙管制強度，直接從源頭阻斷。黃說，現行的少年事件處理法，對於檢警追查成少共犯造成很多障礙，如果要強化偵查量能就必須修法，從程序上賦予檢警更強的權責，才能有效遏止犯罪集團對青少年的利用；此外，必須整合警政、校安與社政系統，避免未成年的孩子，被幫派吸收利用，同時提高毒駕、酒駕刑責與累犯代價，加強毒駕熱區攔檢與辨識能力。    ,https://news.ltn.com.tw/news/politics/breakingnews/5450431
