Title,News_Type,date,content,url
超意外！台灣改稱韓國為「南韓」 韓網友竟一面倒支持,政治,2026/03/18 18:33,南韓不少網友贊同台灣政府做法，表示「可以理解」、「請多包涵」；更有大量網友批評、諷刺自家政府。有網友還諷刺：「如果是中國或北韓抗議，當天就會解決。」（左取自朝鮮日報，右取自李在明TikTok，本報合成。留言已經過Googl翻譯）反制南韓電子入境卡將我國標註為「中國（台灣）」，外交部祭出反制措施，將依雙邊對等原則，將我國「外僑居留證」中，國籍欄原列「韓國」之名稱調整為「南韓」。韓媒今日報導相關新聞，在該國引發熱議，令人意外的是，不少網友贊同台灣政府做法，表示：「可以理解」、「請多包涵」；更有大量網友批評、嘲諷自家政府。有網友還諷刺：「如果是中國或北韓抗議，當天就會解決。」南韓電子入境卡系統自去年2月上線至今，入境、出境資料中的國家選項一直將台灣列為「中國（台灣）」。我國外交部今日祭出反制措施，將依雙邊對等原則，將我國「外僑居留證」中原列「韓國」之名稱調整為「南韓」。此外，外交部及我國駐韓國代表處已要求韓方於3月31日前回覆我方，倘屆時未獲正面回應，我方將在我國「台灣電子入國登錄表」相關欄位對南韓的標示採取相應作為，以展現維護國家尊嚴與對等原則之堅定立場。請繼續往下閱讀...對此，《韓聯社》、《朝鮮日報》等媒體都報導此事，在南韓社群媒體上掀起討論。《朝鮮日報》也直指，目前美國、歐洲、日本等國在出入境申報或簽證標示上，多直接標註為「Taiwan」。《朝鮮日報》新聞下方，有超過百則留言討論，留言幾乎一面倒斥責自家政府，還有不少網友為台灣發聲，紛紛留言表示：「我能理解台灣」、「既然台灣想要，就給人家那樣標註吧。有什麼困難的？......人家想要被叫台灣就給人家改吧！」、「台灣就是台灣...難道英國領地的國家也要寫「英國（..）」嗎？」、「應該尊重台灣啊，為什麼要看人臉色？」、「台灣做得好」、「台灣既然要改，乾脆叫我們朝鮮」、「叫南朝鮮更好」。更有大量網友痛批南韓政府，這些網友留言表示：「對強者卑躬屈膝，對弱者卻很嚴苛！」、「就那麼想討好中國、想瘋了嗎？」、「一個主張對中共只要說『謝謝』的當了頭頭才變這樣」。還有網友狠酸：「如果是中國或北韓抗議，當天就會解決。」    ,https://news.ltn.com.tw/news/politics/breakingnews/5374773
鄭麗文軍購審查前辦餐敘 王定宇喊話藍委：考量台灣安全,政治,2026/03/18 18:31,國民黨主席鄭麗文將於明、後2天與黨團立委在蘇杭小館舉辦餐敘，為軍購條例審查再添變數。民進黨立委王定宇（見圖）呼籲國民黨區域立委們以台灣安全、人民福祉為考量。（資料照）立院外交及國防委員會、財政委員會下週將聯席審查行政院、藍白等3個版本軍購特別條例，國民黨主席鄭麗文、黨副主席兼秘書長李乾龍將於明、後2天與國民黨團立委在蘇杭小館舉辦餐敘，為軍購條例審查再添變數。民進黨立委王定宇呼籲國民黨區域立委們以台灣安全、人民福祉為考量，儘速通過院版軍購條例，而非像鄭麗文以「鄭習會」為思考。立法院會日前將政院版8年1.25兆、國民黨團版3800億元+N、民眾黨團版4000億元「國防特別條例草案」併案付委審查；民進黨籍立院外交及國防委員會召委陳冠廷已排定委員會議程，將與立法院財政委員會聯席，併案審查。請繼續往下閱讀...王定宇指出，鄭麗文這兩天要與國防、財政委員會的國民黨立委進行會談，此舉應與國防特別預算條例審查有關。鄭從擔任國民黨主席以來，展現的態度就是鄭習會治百病，從對美的重要關係、台北關稅談判、日本高市早苗政府、台灣的經貿發展到國防安全，鄭麗文一切都以中共領導人習近平的論調為基調。王定宇說，鄭麗文在審查國防特別條例的前夕，與國民黨立委餐敘，其立場不言而喻、很難期待，民進黨呼籲國民黨的立委同仁、特別是由台灣人民一票一票選出來的區域立委，或者具備國防將領背景的委員，能夠以台灣的利益、台灣2300萬人的安全、台美合作建構國防產業加強台灣的自主國防產業為考量，以台灣的好來思考，而非像鄭麗文以「鄭習會」為思考。「衷心期盼，在野黨的委員下週能盡速讓行政院版的8年1.25兆國防特別預算條例過關！」王定宇喊話，希望在台灣的立法院，不分朝野政黨，能夠以台灣的安全、台灣人民的福祉為最重要的考量，台灣人民也會給予參與的每一個政黨正面的肯定。    ,https://news.ltn.com.tw/news/politics/breakingnews/5374794
跟著立委買股票發大財？輔大學生超狂研究結果曝：國會老鳥績效高,政治,2026/03/18 18:28,立委選股雖不一定能「大發橫財」，但這群擁有豐富政治網絡的「資深老鳥」在投資表現上非常優異。圖為立法院。（資料照）美國有引發熱議、追蹤國會議員持股的 ETF（NANC、KRUZ）。而台灣版「立委選股指南」也正式出爐！一名輔仁大學學生在國家科學及技術委員會補助大專學生研究計畫中，手動彙整 113 位立法委員財產申報，分析191檔立委持股。結果發現，立委選股雖不一定能「大發橫財」，但這群擁有豐富政治網絡的「資深老鳥」在投資表現上非常優異。對此，不少網友笑喊，乾脆直接發行「資深立委優選ETF」。報告指出，若將立委依連任次數分類，「連任次數前30％」的資深立委，其投資組合績效明顯優於全體立委。數據顯示，這群政治老鳥在2021 年的投組報酬率高達27％，若進一步篩選出「2位以上資深立委共同持有」的個股，報酬率更飆升到45％，顯示在政壇打滾越久，選股眼光似乎也越加精準。請繼續往下閱讀...研究中另一個有趣的亮點在於「性別差異」。報告分析2021年至2023年數據發現，女性立委的投資組合表現普遍優於男性立委。2021年女性立委投組年報酬率比男性高出 4.72％，2023年更拉開差距來到6.73％。研究團隊分析，這可能與女性投資人特有的細心、冷靜及高度風險意識有關，使其在波動的市場中更能穩健獲利。雖然報告基於學術規範進行去識別化分析，但研究中仍露出了「股神級」的布局脈絡。值得注意的是，研究發現部分立委不僅持有傳統權值股，更精準鎖定具備「政策前瞻性」的產業。研究發現2021年，民進黨投組年報酬率低於國民黨投組和其餘政黨投組，原因就是國民黨投組中包含長榮及陽明兩檔在該年裡平均年報酬超過285％ 的航運股，而民進黨投組無納入此兩檔。此外，還有非藍綠政黨外之立委，納入了智原及四維航這兩檔在該年平均年報酬超過321％的股票。這種能在市場轉折點前搶先入手的選股邏輯，是否與立委能提前接觸法案與產業風向有關，容易引發聯想。如果想複製立委的投資策略，研究建議要看「自營商」臉色。實證發現，若該個股同時被立委持有、且屬於自營商持股比率前30％的個股，其年報酬率表現最為卓越，2021 年甚至能衝破40％。研究最後強調，立委持股的優勢不在於「短期暴利」，而在於「低波動」與「財務體質佳」。美國蘭德智庫研究員王宏恩日前在臉書轉載這份報告，大讚：「原來這麼有趣的題目被大專生計畫做掉了，幹得好啊。」他也強調：「分析結果發現以連任次數最多的前 30%立委的持股為投資標的之投資組合具有較好的長期持有報酬。」文章一出引發網友熱議，並有上千次分享。網友紛紛笑稱：「連任次數加權ETF」、「立法委員連任優選ETF」、「資深立委優選ETF」、「績效好可以發行ETF啊」、「有券商要發ETF嗎？」、「這題目不得了」、「好有意思的題目」。    ,https://news.ltn.com.tw/news/politics/breakingnews/5374194
同為「損害黨譽」處分大不同？賴苡任：要看關注度與黨內反彈,政治,2026/03/18 18:20,針對國民黨對「損害黨譽」案件處理程序不同，賴苡任今（18日）受訪表示，可能因為事件關注度、黨內反彈程度不同，而有不同流程。（資料照）去年擔任罷免民進黨籍立委吳思瑤的召集人賴苡任日前遭人檢舉損害黨譽，台北市黨部考紀會將此案提交中央定奪未有定案；去年同樣參與罷免的藍營青年李孝亮也被以類似理由檢舉，但北市黨部直接不予處分。針對案件處理程序不同，賴苡任今（18日）受訪表示，可能因為事件關注度、黨內反彈程度不同，而有不同流程。賴苡任表示，當初台北市考紀會紀律委員應該是認為他沒有違反黨紀，但是否損害黨譽的部分，由於涉及他抨擊中央的言論，所以才決議交由中央黨部定奪；而黨中央日前也要求他送答辯書，昨天於地方考紀會同李孝亮案開完後一併送到中央。請繼續往下閱讀...針對不同被檢舉人處理流程有所不同，賴苡任認為，或許是因為不同案件的社會關注度，以及來自黨內的反彈程度不一，會有不同的處理。    ,https://news.ltn.com.tw/news/politics/breakingnews/5374750
國民黨台南市議員首波登記截止 9選區14人名單曝,政治,2026/03/18 18:13,國民黨南市議員選舉第一梯次參選人提名登記作業18日截止，9個選區共有14人完成登記。（童小芸提供）2026九合一選舉，國民黨台南市議員選舉第一梯次參選人提名登記作業今天（18日）截止，9個選區共有14人完成登記。其中，平地原住民則無人登記，其他選區則列為第二波登記。國民黨南市黨部說，將依規定展開資格審查，各選區已完成登記名單如下：請繼續往下閱讀...第2選舉區（佳里、西港、七股、學甲、將軍、北門）：方一峰第3選舉區（麻豆、下營、六甲、官田、大內）：尤淨寬第6選舉區（安南區）：李中岑、姚正玉第8選舉區（北區、中西區）：許至椿、童小芸、蔡宗豪第9選舉區（南區、安平區）：陳冠諭、葉翰勳、盧崑福第10選舉區（東區）：王家貞、歐政豪第11選舉區（仁德、歸仁、關廟、龍崎）：翁語含第13選舉區（山地原住民）：辛晴晴    ,https://news.ltn.com.tw/news/politics/breakingnews/5374825
藍白合「國民」戰隊啟動！新北市、嘉義市、宜蘭縣採「全民調」,政治,2026/03/18 18:04,國民黨和民眾黨今天敲定「藍白合」政黨合作協議。圖為兩黨主席鄭麗文與黃國昌14日出席共同願景記者會。（資料照，記者叢昌瑾攝）台灣民眾黨、國民黨今（18）日敲定「藍白合」政黨合作協議，雙方將共建「兩黨協商工作小組」、「藍白聯合助選團」，在關鍵選區集中火力對決民進黨；民眾黨發言人張彤表示，在「國民」戰隊正式啟動後，將立即針對新北、嘉市、宜縣三地進行人選協調，並在過程中採「全民調」方式，推出最佳人選。民眾黨中央委員會、國民黨中常會今午拍板「2026聯合治理暨地方選舉合作協議」，「國民」戰隊正式啟動。台灣民眾黨秘書長周榆修表示，該協議主要條列5大項目，包含「共同政策願景」、「縣市長提名合作機制」、「民意調查與整合方式」、「聯合輔選機制」以及「選後合作治理」；其中，聯合輔選機制將由雙方各推3人成立「兩黨協商工作小組」，於關鍵藍白合選區進行人選協調。請繼續往下閱讀...民眾黨發言人張彤表示，兩黨協商工作小組成立後，將馬上啟動嘉義市、宜蘭縣跟新北市參選人的協調工作，她補充，該小組以民眾黨3人、國民黨3人為核心，地方各選區則可視整合需要，邀請各縣市黨部成員加入小組，配合決策參與後續工作。據了解，該小組核心成員分別為民眾黨黨團主任陳智菡、秘書長周榆修、副秘書長謝泊泓；國民黨方面則由副主席兼秘書長李乾龍、副秘書長李哲華、新任文傳會主委尹乃菁加入運作。媒體提問，黨團主任陳智菡上午提及藍白合的嘉市、宜縣和新北三地人選將「因地制宜」，另在民意調查部分，是否已有選定機構、方式等具體規劃？張彤回應，這三地參選人遴選作業，將在兩黨協商工作小組成立後馬上啟動，並朝採用「全民調」的方向前進，至於民調樣本數、抽樣方式及加權方法等具體執行方式及細節，由雙方另行議定。民眾黨發言人、代理新聞輿情部主任張彤回應媒體提問。（記者林正堃攝）    ,https://news.ltn.com.tw/news/politics/breakingnews/5374803
台灣「韓國」改「南韓」反制！韓外交部回應了,政治,2026/03/18 17:52,"南韓電子入境卡系統不論入境、出境資料中的國家選項，一直將台灣列為「中國（台灣）」。（圖翻攝自南韓電子入境卡申請系統）針對南韓電子入境卡將我國列為「中國（台灣）」，我國外交部今（18）日祭出反制措施，將「外僑居留證」中原列「韓國」之名稱調整為「南韓」。對此，南韓外交部回應，此事已經充分認知並在留意中，會與相關部會持續就此進行協商。南韓電子入境卡系統自去年2月上線至今，入境、出境資料中的國家選項一直將台灣列為「中國（台灣）」，引發台灣民眾不滿。外交部今日除了祭出上述反制措施，更表示若南韓在31日前沒有做出正面回應，也會在「台灣電子入境登記表」上做出相應調整。請繼續往下閱讀...綜合韓媒報導，台灣先前就曾表達公開抗議，甚至連總統賴清德都出面喊話，當時南韓外交部回應：「正在考量各項因素進行研議」，並表示：「這並非新議題，我們將在基本立場下妥善處理此事。」此番發言被解讀為：由於這是既有的標註方式且基本立場未變，短期內可能不會更改標示。韓媒也說明，目前美國、歐洲、日本等國在出入境申報或簽證標示上，多直接標註為「Taiwan」。據《中央社》報導，韓國外交部回應中央社記者提問時表示，「關於台灣方面發表立場一事，我們外交部相關部門已經充分認知並在留意中，針對本案，我們也會在綜合考慮各種面向的同時，與相關部會持續就此問題進行協商。」    ",https://news.ltn.com.tw/news/politics/breakingnews/5374697
台南6連霸議員林美燕交棒 兒葉翰勳登記參選,政治,2026/03/18 17:47,台南市6連任市議員林美燕不再參選連任，由兒子葉翰勳（右3）接棒參選。（葉翰勳提供）台南市6連任市議員林美燕不再參選連任，由兒子葉翰勳接棒參選。今天在南區、安平區12位里及多位社團負責人陪同之下，展現基層實力，赴國民黨南市黨部完成登記參選市議員。林美燕當場宣示她下屆決定交棒，今後服務處團隊的服務照常，葉翰勳則高呼「青年同行，幸福給力」的競選口號，期盼南區、安平鄉親能全力支持他，他一定服務再「加馬」。請繼續往下閱讀...南區大恩、大忠、大林、新生、竹溪、大成、國宅、金華、新昌、再興、彰南、鯤鯓及安平區怡平、漁光等里里長或社區發展協會理事長，以及總工會榮譽理事長陳水林，退伍軍人協會、幼兒教育發展協會、婦女聯合會等人民團體的幹部，今天都出席力挺葉翰勳，因市黨部場地空間有限，僅由林美燕服務處在地的大恩里里長施國煦代表，陪同辦理登記作業。葉翰勳表示，感謝里長們和社團負責人們在這30多年來對母親的支持和照顧，他點滴在心頭。他今後一定會更加努力打拼，選舉距離現在還有255天，歡迎大家提供地方建設的寶貴意見給他，讓他有機會傳承接棒，進入市議會為大家服務。    ,https://news.ltn.com.tw/news/politics/breakingnews/5374691
和黨中央不同調？盧秀燕訪美談「軍購很重要」 國民黨：完全一致,政治,2026/03/18 17:14,台中市長盧秀燕訪問美國，向美方表達軍購需求與意向，並強調台灣軍購部署很重要，媒體關切，盧的說法是否與國民黨中央不同調。（台中市府提供）國民黨籍台中市長盧秀燕訪問美國，向美方表達軍購需求與意向，並強調台灣軍購部署很重要，媒體今日詢問國民黨文傳會主委尹乃菁，盧的說法是否與黨中央不同調？尹乃菁當場反嗆，「哪裡不同？完全一致！」她並強調，盧秀燕的說法，就是國民黨的主張，盧秀燕稱不要忽視戰爭的可能性，國民黨也從未忽視戰爭，一向支持軍購，曾與中共打過仗的政府就是由國民黨領導，避免台灣走向被赤化。尹乃菁並提醒民進黨，在聽盧秀燕談話的時候，不要刻意忽略盧秀燕的重點，盧呼籲軍購要重視國內團結的共識，今天強調台灣國防與防衛韌性時，要團結國內共識，才能做最好的軍事部署，「在團結國內共識這件事，是誰不要團結台灣最大的民意？是民進黨政府！」因為到目前為止，民進黨政府還不願意編列藍白兩黨通過修法幫軍人加薪的預算。請繼續往下閱讀...國民黨主席鄭麗文日前強調「鄭習會」對國民黨今年選情是「大加分」，但前國民黨發言人楊智伃今日受訪表示，選舉應以民生議題為優先，並呼籲黨內看清局勢。尹乃菁回應，為何民生優先的情形下，就不能舉行「鄭習會」？她強調，兩者不相違背，而且相輔相成，況且「鄭習會」能提振台灣區域地位影響以及貿易往來、打開市場，兩岸一起合作賺世界的錢，對台灣民生是有利的。鄭麗文明、後2天將分批與立法院國民黨團成員吃飯，尹乃菁指出，這是黨團的安排與邀請，針對立委的時間安排需要，黨主席與所有黨團成員餐敘交流很平常，國民黨作為國會最大黨，黨魁與立委吃飯是再正常不過的事，而且黨中央與立院黨團立場都是一致的。此外，針對總統府邀請各政黨推薦監委提名人選，尹乃菁說，無論中選會委員補提名或監委提名，希望民進黨政府展現政黨合作的誠信，國民黨該怎麼處理、就怎麼處理，中選會委員按照政黨比例原則提出，監委提名也應當如此。    ,https://news.ltn.com.tw/news/politics/breakingnews/5374638
遭馬英九基金會切割內幕曝！ 爆神秘人撂狠話「就要蕭旭岑走人」,政治,2026/03/18 17:12,"馬英九文教基金會聲明，前執行長蕭旭岑（右）未來的個人言論及行為，均不能代表馬英九。（資料照）馬英九文教基金會16日發布聲明指出，基金會前執行長蕭旭岑及前員工王光慈，未來的個人言論及行為，均不能代表基金會及馬英九前總統的立場，聲明內容引發外界聯想。資深媒體人尚毅夫17日在節目上爆料，此事與一位「重返馬陣營的人」有關，他還透露2月25日馬英九基金會開工當天，有人就撂了一些狠話，就是要蕭旭岑他們走人。尚毅夫在政論節目「新聞面對面」中爆料，馬英九辦公室之前有位跟著馬英九很久的人，因為作風等等的問題就被開除了。開除以後，他手頭上知道一些事情，他就去向一位「重返馬陣營」的人講了很多事，埋下導火線。請繼續往下閱讀...尚毅夫說，2月25日馬英九基金會開工，大家赫然發現出現一些身分很不一般的人，包括還有律師在內，以及這位「重返馬陣營」的人。尚毅夫透露，在基金會開工之前，這些人聽說查了一些帳，然後對基金會裡面一些人的薪水過高有意見，在25日那天，他們就講了一些狠話，就是要蕭旭岑他們走人。不過，尚毅夫指出，其中「自肥」、「薪水過高」等說詞矛盾重重，當初馬英九基金會成立找人的時候，就曾說過薪水待遇「將不低於你們現在職務的薪水」。尚毅夫也嘆：「所以就講啦，我要你走的時候，什麼都可以成為理由啦。」他還說，有些事情過去很久人忘了，就變成藉口，「那刀子就揮出去砍人了嘛。重返馬陣營的人就揮刀子了，很堅持的要他們走。」尚毅夫還暗示，此事本來可能鬧得更大，「重返馬陣營」的人還帶了一位「高姓人士」，以後大家會知道是誰，是這位高姓人士以及馬家的人認為，蕭旭岑過去也有照顧馬的生活，沒功勞也有苦勞，所以就到這邊就好，不要再弄下去。    ",https://news.ltn.com.tw/news/politics/breakingnews/5374621
