Title,News_Type,date,content,url
山東國道驚傳大爆炸！駭人影片曝光  官方急刪目擊影像稱僅1傷,國際,2026/08/02 19:52,"山東禹城市一處國道本月1日發生車禍，隨後一輛貨車大爆炸。（圖翻攝自X:李老師不是你老師）中國山東省德州市下轄禹城市一處高速公路昨天（8/1）發生一起大爆炸，驚人影片隨後在中網瘋傳，但沒多久後相關影像就在牆內全網下架刪除。據了解，事發於昨日下午3點04分，禹城市308國道魏寨子村路段發生車禍，從事發現場的行車記錄器和目擊者拍攝的畫面，可以看到車陣中一輛貨車突然大爆炸，劇烈火舌瞬時間沖天，爆炸產生的衝擊波震掉了目擊者拿的手機，現場一片狼藉，周邊車輛無一倖免被火舌吞噬。請繼續往下閱讀...有魏寨子村村民指稱，當時有2輛車相撞，其中一輛貨車上的氣罐發生爆炸。從網上瘋傳的影片可以看到爆炸規模相當大，且事發當下周邊有不少車，但當地政府卻稱事故很快就排除，僅造成1人受傷，無人身亡，道路已恢復通行。旅義華僑作家李穎今天（2日）在其經營的X平台「李老師不是你老師」分享第一時間在中網瘋傳的驚人影像，表示「目前網上流傳的相關視頻（影片）基本已被下架刪除」。牆外網友紛紛表示，「這爆炸威力也太大，只有1人受傷鬼才信」、「中共封控信息，一出事就刪視頻、壓熱搜，真相秒沒」、「德州爆炸現場狼藉，網上卻像沒發生過」、「越封越虛，越壓越崩」、「我去這個威力太大了」、「這沒人死？大爆炸是嚇小孩的玩意兒嗎」。8月1日，山东德州禹城308国道发生一起车辆大爆炸事故。现场一片狼藉，多辆汽车被波及。目前网上流传的相关视频基本已被下架删除。 pic.twitter.com/tIoU83LhIS— 李老师不是你老师 （@whyyoutouzhele） August 2, 2026 8月1日，山东德州禹城308国道发生一起车辆大爆炸事故。现场一片狼藉，多辆汽车被波及。目前网上流传的相关视频基本已被下架删除。 pic.twitter.com/tIoU83LhIS山東禹城市一處國道本月1日發生車禍，隨後一輛貨車大爆炸。（圖翻攝自X:李老師不是你老師）    ",https://news.ltn.com.tw/news/world/breakingnews/5526233
熊本強震後停電 安養中心爆集體中暑 20多位長者緊急送醫,國際,2026/08/02 19:11,熊本7.1強震後，安養中心停電，長者爆集體中暑，20多位長者緊急送醫。示意圖（歐新社）日本熊本縣7月28日發生規模7.1強震，當地老人安養中心在地震後陷入斷電與斷水的困境，導致院內爆發集體中暑，多名長者被迫緊急送醫。據《九州朝日放送》報導，這是一家位於冰川町的安養中心，該安養中心在震後因電力中斷，導致空調無法運作。在酷熱環境下，約80名院內長者幾乎全數出現疑似中暑的症狀，更有20人被緊急送往醫院。在安養中心工作的泉和明在回憶當時情況，「我們看到院內長者的臉色漲紅、呼吸變得急促。當時電力中斷，水龍頭也沒水，我們無法用涼水替他們降溫，唯一能做的，就是拿著大型紙板不斷為他們搧風，希望能緩解他們的熱感。」請繼續往下閱讀...據了解，直到目前為止，瓦斯供應尚未恢復，導致院內至今仍無法提供熱水供入所者洗澡。    ,https://news.ltn.com.tw/news/world/breakingnews/5526210
曼谷街頭潰爛流浪漢自稱機師 菲航急闢謠：正牌機長仍在職,國際,2026/08/02 18:31,泰國曼谷一名流浪漢自稱曾是菲律賓航空前機師。（本報合成，擷取自Prathueang Tippawong/臉書）一名腿部嚴重潰爛的男子近日倒臥泰國曼谷捷運站旁，自稱是因炒股破產的菲律賓航空前機師「Larry Malpaya」，引發泰國媒體爭相報導。不過菲律賓航空隨後發布聲明嚴正闢謠，強調正牌的Larry Malpaya機長目前仍是公司現役機師，正常執勤中，報導完全與事實不符。綜合泰媒報導，一名泰國網友7月28日發現該名男子躺在奔集站（Ploen Chit）附近的樓梯下方，上前關心後得知他因糖尿病導致雙腿紅腫潰爛，又因護照遺失且無力負擔醫藥費而拒絕就醫。該男子向網友透露姓名，並稱自己曾任職於菲律賓航空與菲律賓亞洲航空（Philippines AirAsia），過去常執飛曼谷航線，因炒股失敗傾家蕩產。請繼續往下閱讀...該名網友搜尋後發現，確實有同名機師的X平台帳號，且曾在疫情期間執行高風險任務，男子見到帳號的大頭照後更是當場痛哭。當天下午，在警方與「鏡子基金會」協助下，該男子已被緊急送往醫院治療。貼文曝光後引發熱議，包括泰國公共電視台（Thai PBS）等主流媒體皆進行報導，稱一名菲律賓航空「前機師」流落曼谷街頭成為遊民。對此，菲律賓航空7月31日發布聲明駁斥，表示「公司內部的Larry Malpaya機長目前仍是現役機師、並未離職，照片與報導中的男子完全是不同人」。菲律賓航空強調，已正式要求泰國公共電視台立即更正該篇報導及所有相關社群貼文，以防止錯誤資訊持續散播，「我們將持續致力於維護員工的名譽與權益，並確保向社會大眾傳遞正確資訊。」協助救援的鏡子基金會也於同日發文說明，目前該名男子正在接受醫療照護，待身體狀況改善後，相關單位會進一步查證其真實身分、國籍與家屬資料。基金會同時呼籲外界，比起過度討論男子的真實身分，更應關注為何一名健康狀況嚴重惡化的人會在街頭流落多日卻未能及時獲得醫療協助。    ,https://news.ltn.com.tw/news/world/breakingnews/5526204
印尼渡輪航行途中失火 5死41失蹤,國際,2026/08/02 18:20,印尼1艘國內渡輪2日在航行途中失火，至少5死。圖為去年7月救難人員營救在印尼北蘇拉威西省塔麗思島外海失火的1艘渡輪上的人員。（歐新社）印尼搜救單位指出，1艘搭載271人的印尼渡輪2日在航行途中，於爪哇島東北部的馬杜拉島（Madura Island）外海起火，造成5人死亡與41人失蹤。根據印尼國家搜救總署（Basarnas），這艘從印尼第2大城東爪哇省泗水市前往南蘇拉威西省首府錫江（Makassar）的渡輪，是在2日上午於航行途中起火，船上271名乘客與船員中有225人獲救。請繼續往下閱讀...目前還不清楚起火原因，搜救行動仍在進行中。    ,https://news.ltn.com.tw/news/world/breakingnews/5526254
川普暫緩對伊朗發動新攻擊後 與沙烏地王儲通話,國際,2026/08/02 17:55,去年11月，沙烏地阿拉伯王儲穆罕默德．沙爾曼（右）造訪白宮時，曾與川普合影。（美聯社檔案照）沙烏地阿拉伯官方通訊社「沙烏地新聞社」（SPA）2日報導，沙國王儲穆罕默德．沙爾曼（Mohammed bin Salman）已與美國總統川普通話，討論緩解中東地區緊張情勢。報導中指出，穆罕默德．沙爾曼向川普強調透過對話來降低緊張情勢的必要性，以及竭盡所能達成停戰以便為外交解方鋪路的重要性。請繼續往下閱讀...就在SPA發出上述報導之前，川普透過社群發文宣布，他應波斯灣國家的要求，已決定暫緩對伊朗發動新一輪攻擊。伊朗此前在遭到美國攻擊後，往往以攻擊美國設在中東盟國的軍事基地或設施利益作為報復，包括沙烏地、阿拉伯聯合大公國、巴林、卡達與科威特等國，都曾遭伊朗攻擊。    ,https://news.ltn.com.tw/news/world/breakingnews/5526186
擋電梯還動手！中國抖音網紅反被少女壓著打 黑歷史全曝光,國際,2026/08/02 17:26,"中國抖音網紅六六在電梯裡與14歲少女大打出手。（本報合成，擷取自微博、X）中國湖北省仙桃市日前爆發一起引發社會高度關注的電梯衝突事件。一名27歲的母親因兒子用身體擋住電梯門遭同乘的14歲少女催促，心生不滿竟先動手攻擊對方，甚至教唆兒子幫忙打人，沒想到反遭少女逆轉壓制。監視器畫面曝光後，該名母親更被起底是當地抖音擦邊網紅「六六」，其隱瞞已婚生子、謊報年齡騙抖內的黑歷史也隨之曝光。綜合中媒報導，7月24日晚間，該名綁著馬尾的白衣少女獨自搭乘電梯時，一名男童為了等候母親，用身體卡住電梯門長達20秒。少女出聲催促後，姍姍來遲的母親進電梯不僅未致歉，反倒當面教育兒子在外面被人說就要反擊。請繼續往下閱讀...雙方隨即爆發口角，當少女準備走出電梯時，該名母親竟突然突襲猛敲少女頭部，並在居於下風時大喊要兒子幫忙打人。不料少女反手將其壓制在地，騎跨在她身上連續揮拳重擊。雙方最終於上月29日達成和解。電梯監視器曝光後，隨即在各大社群平台瘋傳。大批網友紛紛譴責該名母親的不當身教與蠻橫態度，「先不說這小男孩這樣子占電梯不安全，我以為占著電梯讓別人等，進去第一句話應該說抱歉的，這下被一個14歲的小女孩教育了」、「還好小姑娘打贏了」、「檢方不能讓如此蠻橫且無禮之徒輕而易舉躲避懲罰」。隨後眼尖網友肉搜發現，該名母親正是當地小有名氣的抖音網紅「六六」，更加碼爆料稱現年27歲的她過去對外謊稱僅21歲，並長期隱瞞已婚生子事實，靠著單身人設與賣弄身材的擦邊影音吸引男性粉絲打賞。隨著「假人設」崩潰與排山倒海的輿論批評，原本還在留言區與網友互嗆的六六，目前已火速將其擁有3萬多粉絲的抖音帳號設為不公開。【熊孩子擋電梯，恐龍家長還先動手！】中國湖北仙桃「風和日麗小區」流出一段令人傻眼的電梯監視器畫面！一名白衣女子在搭電梯時，遇到一名熊孩子「人肉卡門」死守電梯等媽媽。白衣女忍不住抱怨幾句，沒想到遲到的媽媽一進電梯非但沒感到抱歉，還當場理智斷線、率先揮拳打人！… pic.twitter.com/0yjbSHIBOx— 小貓看世界@子猫から見た世界 （@lnyhu22806612） July 30, 2026 【熊孩子擋電梯，恐龍家長還先動手！】中國湖北仙桃「風和日麗小區」流出一段令人傻眼的電梯監視器畫面！一名白衣女子在搭電梯時，遇到一名熊孩子「人肉卡門」死守電梯等媽媽。白衣女忍不住抱怨幾句，沒想到遲到的媽媽一進電梯非但沒感到抱歉，還當場理智斷線、率先揮拳打人！… pic.twitter.com/0yjbSHIBOx六六先動手攻擊對方，反被對方壓制在地。（本報合成，擷取自X）    ",https://news.ltn.com.tw/news/world/breakingnews/5526140
自由說新聞》中國災民驚爆被趕出帳篷！挨批救災「攏係假」民怨重挫習政權,國際,2026/08/02 17:23,全新的視界！新聞話題不漏接，快訂閱YouTube 【自由追新聞】，記得開啟小鈴鐺哦！    ,https://news.ltn.com.tw/news/world/breakingnews/5526213
美海軍特戰隊曾潛入北韓、射殺平民 川普要查「紐時」消息來源,國際,2026/08/02 17:15,美國海軍海豹突擊隊（Navy SEALs）執行海上滲透訓練。美軍2019年一項對北韓的極機密任務遭《紐約時報》揭露後，引發川普政府追查消息來源爭議。（路透檔案照）美國海軍三棲特戰隊「海豹突擊隊」（U.S. Navy SEALs）2019年曾秘密接近北韓海岸，執行一項高度機密的監聽任務，期間遭2至3名北韓平民意外撞見，並造成平民死亡。這項秘密行動去年遭《紐約時報》揭露後，如今川普政府要求報導此案的特約記者交出長達2年的消息來源，引發新聞自由與國安調查再度正面衝突。據《紐約時報》報導，聯邦調查局（FBI）探員今年2月前往特約記者柯爾（Matthew Cole）位於紐約的住處，送達由維吉尼亞州檢方聲請的大陪審團傳票，要求他就過去2年間與消息來源的聯繫及對話提供證詞，以追查向媒體洩漏這項機密行動資訊的政府消息來源。柯爾的律師奧尼爾（David A. O'Neil）表示，柯爾將履行保護消息來源的承諾，不會因政府施壓而退縮。請繼續往下閱讀...報導揭露，執行任務的是海豹突擊隊第6小隊（SEAL Team 6），主要負責反恐、人質救援及其他高度機密特種作戰任務。2019年，該部隊秘密接近北韓海岸，準備安裝監聽設備，期間遭2至3名未攜帶武器的北韓平民意外撞見，隊員隨後開槍將其擊斃，任務最終未能完成。報導並指出，川普政府事前及事後均未依規定向負責監督情報工作的國會議員通報。川普第二任期以來，美國司法部已陸續向《華爾街日報》、《華盛頓郵報》及《紐約時報》等媒體記者發出傳票，追查敏感國安報導的消息來源，部分案件還曾要求調閱記者及其家屬的通訊資料。川普則公開表示，政府調查的對象並非新聞記者，而是涉嫌違法洩漏國家機密的政府人員。部分相關案件因法官質疑司法部是否遵循對新聞工作者發出傳票的法律程序而遭撤回，但司法部至今仍未撤銷針對柯爾的傳票。《紐約時報》表示，這項傳票是政府對新聞工作的非法打壓，報社正協助柯爾提出法律挑戰。    ,https://news.ltn.com.tw/news/world/breakingnews/5526178
傳美將恢復大規模攻擊 伊朗高官：所有威脅都寧可信其有,國際,2026/08/02 16:59,美國總統川普1日在社群媒體上發文表示已暫緩與以色列聯手對伊朗發動新攻擊。圖為川普7月31日在新澤西州的1處機場準備搭乘「陸戰隊1號」直升機時對鏡頭比讚。（路透）根據伊朗官媒，伊朗代理國防部長禮薩（Majid Ibn al-Reza）2日表示，對於對手發出的每1項威脅、即便是僅為心理戰的威脅，德黑蘭當局都視之為「真實且可信的」。據信雷札此言是回應稍早外傳美國正計畫對伊朗發動新一輪大型攻擊。禮薩說，伊朗既不會被打個措手不及，也不會坐以待斃，而是會以這些威脅為契機，提高自身軍事戰備、強化威懾力，以及提升軍事能力。禮薩是在伊朗前國防部長納西爾扎德今年3月初死於美以空襲後，成為代理國防部長。請繼續往下閱讀...美國媒體此前引述消息人士的話報導，美國與以色列正計劃聯手對伊朗發動大規模攻擊，行動可能持續整個週末，可能目標包括煉油廠與發電廠，令外界擔心伊朗戰爭恐再度升溫。但根據川普1日晚間在社群上的發文，美以已同意暫緩對伊朗發動任何新攻擊，但前提是必須盡快就結束中東衝突達成協議。    ,https://news.ltn.com.tw/news/world/breakingnews/5526167
紐時揭伊朗停火暗布局 多線開戰逼川普付代價,國際,2026/08/02 16:16,沙烏地阿拉伯拉斯塔努拉煉油廠（Ras Tanura Refinery）遭無人機攻擊後的受損情況。報導指出，近期針對中東能源設施的攻擊，據稱與伊朗代理武裝升高衝突的行動有關。（美聯社）沙烏地阿拉伯煉油設施冒出濃煙、埃及蘇伊士運河附近氣體船遇襲起火、約旦美軍基地遭飛彈攻擊。中東近期接連爆發的一連串攻擊，並非各自獨立的事件。《紐約時報》1日引述伊朗高層消息人士指出，伊朗早在今年春季短暫停火期間，就已秘密規劃升級劇本，準備動員區域代理武裝同步開闢多條戰線，藉此提高美國總統川普持續對伊朗施壓的代價。據《紐約時報》報導，兩名熟悉計畫的伊朗伊斯蘭革命衛隊（IRGC）成員透露，革命衛隊旗下負責海外行動的「聖城部隊」（Quds Force），曾趁今年春季停火期間，與黎巴嫩真主黨、葉門「青年運動」（Houthis，又稱胡塞武裝）及伊拉克什葉派民兵指揮官舉行秘密視訊會議，擬定分階段升高衝突的行動方案。一旦美軍擴大對伊朗的軍事打擊，各代理武裝便同步展開攻勢。請繼續往下閱讀...伊朗首席談判代表高級顧問穆罕默迪（Mahdi Mohammadi）公開表示，區域衝突的規則正在改寫，新的戰線正從不同方向展開。分析人士指出，伊朗的戰略重點並非直接與美國或以色列全面交戰，而是透過多個代理武裝在不同地區同步施壓，使沙烏地阿拉伯、約旦、伊拉克等美國盟友同時承受安全壓力，藉此提高美國及其盟友因應衝突的軍事與戰略成本。伊朗另一項戰略目標，則是衝擊全球能源運輸。青年運動自7月20日起宣布封鎖沙烏地阿拉伯紅海航運，蘇伊士運河附近氣體船隨後也遭無人機攻擊。分析人士指出，伊朗希望透過擾亂波斯灣、紅海及蘇伊士運河周邊能源運輸，推升全球油價與美國國內汽油價格，在11月期中選舉前增加川普面臨的政治壓力。報導指出，各代理武裝並非完全聽命於德黑蘭，彼此仍有不同利益考量。其中，「青年運動」自主性最高，真主黨與伊朗協調最為密切，伊拉克什葉派民兵則介於兩者之間。《紐約時報》引述多名分析人士指出，這些組織雖各有自身盤算，但都認為川普政府及其中東盟友不願全面擴大戰事，因此看準時機同步升高對美國盟友的壓力。    ,https://news.ltn.com.tw/news/world/breakingnews/5526095
