Title,News_Type,date,content,url
北約首度越界開火！英駐羅馬尼亞戰機 烏克蘭領空擊落俄無人機,國際,2026/04/25 18:28,"「颱風」戰機示意圖。（法新社）俄羅斯週六（25日）凌晨對烏克蘭全境發起大規模空襲，俄無人機更一度逼近北約成員國羅馬尼亞領空。為防止波及羅馬尼亞，兩架隸屬於英國皇家空軍的「颱風」戰機（Eurofighter Typhoon）緊急升空，在烏克蘭領空內擊落數架俄羅斯無人機。這是北約武裝力量首度進入烏克蘭領空並參與交戰。據《每日郵報》報導，俄羅斯軍方在當地時間週六凌晨，針對烏克蘭境內、緊鄰羅馬尼亞邊境的多瑙河港口發動大規模空襲。羅馬尼亞雷達偵測到無人機迫近領空，隨即於凌晨2時從費泰什蒂空軍基地（Fetești airbase）緊急出動兩架駐防的英國皇家空軍「颱風」戰機升空應對。請繼續往下閱讀...羅馬尼亞國防部聲明指出，英國戰機雷達在烏克蘭雷尼港（Reni）上方約1.5公里處，探測到俄軍無人機。飛行員在獲得授權後，隨即對無人機發動攻擊並成功將其擊落。雖然聲明未具體說明擊落數量，但證實俄軍空襲導致烏克蘭境內發生多次爆炸，且有部分無人機殘骸，掉落在羅馬尼亞領土。由於俄軍的攻擊目標距離羅馬尼亞領土僅有約800公尺，羅馬尼亞對此表達嚴厲譴責，痛批俄方的行為「魯莽且不負責」，已對黑海區域的安全與穩定，構成嚴重挑戰。這是自烏俄戰爭爆發以來，首度有北約國家戰機在烏克蘭境內採取主動攻擊。除了羅馬尼亞，波蘭軍方也在週六凌晨緊急出動戰機，以預防俄軍空襲波及本國領土。For the first time since the start of the Russian invasion of Ukraine, Eurofighter Typhoons with the British Royal Air Force have engaged and downed Russian one-way attack drones over Ukraine. According to Romania’s Ministry of Defense, the Typhoons, serving under Operation… pic.twitter.com/ejCQWJPYiD— OSINTdefender （@sentdefender） April 25, 2026 For the first time since the start of the Russian invasion of Ukraine, Eurofighter Typhoons with the British Royal Air Force have engaged and downed Russian one-way attack drones over Ukraine. According to Romania’s Ministry of Defense, the Typhoons, serving under Operation… pic.twitter.com/ejCQWJPYiD    ",https://news.ltn.com.tw/news/world/breakingnews/5415759
自由說新聞》中國欠薪風暴連國企也淪陷！年輕人怒吼：別上當,國際,2026/04/25 17:29,全新的視界！新聞話題不漏接，快訂閱YouTube 【自由追新聞】，記得開啟小鈴鐺哦！    ,https://news.ltn.com.tw/news/world/breakingnews/5415745
又要政變？ 西非軍事統治國家馬利傳爆炸聲與槍響,國際,2026/04/25 17:24,"西非內陸國家馬利多處25日傳出爆炸聲與槍響，原因不明。圖為2019年11月26日拍攝的馬利北部城市加奧的鳥瞰圖。（《法新社》檔案照）目擊者與1名安全部門消息人士告訴《法新社》，軍人執政的西非內陸國家馬利的多個地區25日槍聲四起，其中包括軍政府領導人戈伊塔（Assimi Goita）的故鄉卡蒂（Kati）。《法新社》說，馬利北部主要城市加奧（Gao）以及馬利中部的塞瓦雷（Sevare），也傳出戰鬥聲。請繼續往下閱讀...此外，《路透》引述目擊者的話說，馬利首都巴馬科（Bamako）市郊的主要軍事基地卡蒂附近，25日一早傳出2聲爆炸巨響與持續槍聲，已部署士兵並封鎖道路。《路透》說，目前並不清楚爆炸原因，也尚無任何好戰團體立即宣稱發動攻擊。馬利政府與聖戰分子已交戰10餘年，2012年以來一直飽受安全威脅所苦，遭到附屬於911恐攻主謀「基地組織」（Al-Qaeda）以及遜尼派激進組織「伊斯蘭國」（Islamic State）的聖戰團體、社區犯罪集團，以及分離主義分子的攻擊。馬利軍方在2020年與2021年2度發動政變奪權，一如鄰國尼日（Niger）與布吉納法索（Burkina Faso），馬利的軍政府也斬斷與前殖民宗主國法國以及多個西方國家的關係，在政治與軍事向俄羅斯靠攏；已被收為國有的俄羅斯傭兵組織「瓦格納集團」（Wagner Group），就曾在馬利與政府軍一同對抗聖戰份子。去年9月以來，隸屬「基地組織」的泛西非地區聖戰組織「支持伊斯蘭和穆斯林團體」（Group for the Support of Islam and Muslims, JNIM）一直襲擊油罐車隊，去年10月危機最嚴重時一度導致巴馬科癱瘓；儘管當地在過去數月情勢平穩，然因燃料得優先供應能源部門，巴馬科今年3月仍短缺柴油。    ",https://news.ltn.com.tw/news/world/breakingnews/5415764
哭了！美國31隻樹懶因轉運倉儲疏失死亡,國際,2026/04/25 17:07,美國佛州奧蘭多樹懶世界向國外訂購的31隻樹懶，因轉運倉儲疏失死亡。樹懶示意圖。（歐新社）令人心痛！美國佛州魚類和野生動物保護委員會（FWC）發布報告，直指奧蘭多「樹懶世界（Sloth World）」展館向國外訂購的31隻樹懶因轉運倉儲疏失死亡。據《NBC》報導，FWC指出，樹懶世界向蓋亞那購買的21隻樹懶於2024年12月抵達後，由於當時樹懶世界尚未開幕，暫時安置在沒有暖氣的倉庫內，使得21隻樹懶全數死於低溫昏迷。請繼續往下閱讀...樹懶世界向FWC表示，這間倉庫沒有做好接收樹懶的準備，但取消運送已經來不及了。另外，樹懶世界從秘魯訂購的10隻樹懶於2025年2月運抵時，有2隻已經死亡，其餘8隻後續因健康問題在倉庫內喪命。佛州聯邦眾議員佛斯特（Maxwell Frost）23日指出，他的辦公室正在調查這起悲劇，並於24日宣布樹懶世界已經關閉，館內還存活的14隻樹懶轉移至佛州中部動物園（Central Florida Zoo）安置。不過，園方指出他們接收的是13隻二趾樹懶，尚不清楚為何會有數字上的差異。    ,https://news.ltn.com.tw/news/world/breakingnews/5415719
川普特使週六赴巴基斯坦重啟談判 伊朗冷回：拒見美方代表,國際,2026/04/25 16:53,美國白宮宣布將於週六派遣談判代表團前往巴基斯坦，重啟美伊停火對話，不過伊朗官方發表聲明，表示不會與美國代表進行直接談判，一切訴求由巴基斯坦方面轉達。（美聯社）美國白宮宣布將於週六派遣談判代表團前往巴基斯坦，重啟停火對話；然而，伊朗方面隨即發出聲明，表示目前並無計畫與美方代表進行直接會晤，所有訴求將透過巴基斯坦轉達。據《路透》報導，白宮證實，總統川普特使魏科夫（Steve Witkoff）與女婿庫許納（Jared Kushner）預計週六上午出發前往伊斯蘭馬巴德。請繼續往下閱讀...戰爭部長赫格塞斯（Pete Hegseth）向媒體強調，與伊朗仍有達成「好協議」的機會，前提是必須放棄核武。川普週五受訪時透露，伊朗正計畫提出一項旨在滿足美方要求的提議，但他尚不清楚具體內容，僅表示「我們正與現掌權者進行交涉」。白宮新聞秘書李威特（Karoline Leavitt）則表示，美方近幾日已看到德黑蘭方面有些許進展，並希望本週末的談判能有更多突破。儘管美方展現積極姿態，但伊朗方面卻態度冷淡。伊朗外交部發言人在社群平台X發表聲明表示，伊朗官員不打算與美國代表見面，所有談判訴求將交由東道主巴基斯坦轉達。目前白宮尚未就伊朗聲明發表回應。    ,https://news.ltn.com.tw/news/world/breakingnews/5415705
普廷民調連跌7週 支持度降至烏俄戰爭以來最低,國際,2026/04/25 16:47,據俄國官方民調機構公布的最新數據，俄總統普廷民調連續7週下跌，為烏俄戰爭爆發後最低點。（美聯社）據調查統計，俄羅斯總統普廷近期民調連續下滑，最新支持度65.6％為2022年2月烏俄戰爭爆發後最低點。「路透」引述俄國官方民調機構「VTsIOM」公布的最新數據，普廷的滿意度連7週下滑，從3月的73.3％跌至65.6％。即便以西方標準來說，65.6％仍是相當高的支持度，仍反映出俄羅斯民眾所抱持的不滿情緒。除了支持度，同期信任度也從逾77％減至71％。請繼續往下閱讀...雖然無法明確得知普廷民調下滑的主要原因，但過去幾個月官方對行動網路、通訊和虛擬私人網路（VPN）的管控引發一定程度民怨。普廷23日提到，斷網是出於國家安全理由的必要之舉，但也敦促執法部門必須想方設法找出解決方案，並確保核心服務運作順暢。    ,https://news.ltn.com.tw/news/world/breakingnews/5415739
美國派人赴巴基斯坦談判 伊朗拒見面改由第三方傳話,國際,2026/04/25 16:47,美國總統川普派魏科夫（右）、女婿庫許納（左）擔任特使赴巴基斯坦準備與伊朗第2輪會談。（路透資料照）美國派出特使魏科夫（Steve Witkoff）等人前往巴基斯坦與伊朗接觸，伊朗則表明不與美方直接會面。根據《路透》報導，雙方溝通改由第三方傳遞。白宮證實，美方談判代表由魏科夫帶隊，同行包括川普女婿庫許納（Jared Kushner），正前往巴基斯坦首都伊斯蘭馬巴德伊朗接觸；伊朗由外長阿拉奇（Abbas Araqchi）等人出面。不過伊朗官員重申，雙方不會進行面對面會談，相關訊息將透過第三方在不同場域間傳遞，形成間接接觸。請繼續往下閱讀...報導指出，在此安排下，美伊代表分別停留在不同地點，相關訊息與提案由巴基斯坦官，員等第三方在不同會場間傳遞，形成間接對話。這次接觸延續前一輪在伊斯蘭馬巴德進行但未取得進展的談判，當時雙方未能就關鍵議題達成共識，目前仍透過傳話方式持續接觸。目前相關軍事衝突已持續數週，並影響荷姆茲海峽通行與能源市場。美伊雙方代表仍留在當地，透過第三方傳遞訊息的接觸作業持續進行，相關細節尚未完全公布。    ,https://news.ltn.com.tw/news/world/breakingnews/5415653
馬來西亞任命前高院法官掌反貪腐（MACC）新任首長,國際,2026/04/25 16:42,馬來西亞政府25日任命新任MACC主席。圖為今年2月27日1名抗議人士在馬國行政中心布特拉加亞的MACC總部外抗議，要求被控涉貪的MACC主席阿占巴基下台。（路透檔案照）值此馬來西亞總理安華（Anwar Ibrahim）的肅貪承諾被外界以放大鏡檢視之際，馬國前高等法院法官阿都哈林（Abdul Halim Aman）25日被任命出任「馬來西亞反貪污委員會」（MACC）主席，接替被控濫權與非法持股的現任主席阿占巴基（Azam Baki）。馬國政府首席秘書山蘇阿兹里（Shamsul Azri Abu Bakar）表示，在安華向國家元首伊布拉欣（Sultan Ibrahim）遞交MACC新任主席人選名單後，伊布拉欣已批准阿都哈林的任命案，任期自5月13日起生效…「政府相信，憑藉豐富經驗與高度誠信品格，阿都哈林能加強治理、提升人民信心，並強化反貪污議程，以維護國家利益。」請繼續往下閱讀...阿都哈林將接替自2020年以來擔任MACC主席的阿占巴基。阿占巴基在MACC主席任內面臨多項指控，包括不當持有上市公司股份；馬國政府已下令對這些指控展開調查，但尚未公佈任何調查結果。今年2月，阿占巴基與MACC被多家媒體踢爆行為不當與違反公務員法，引發民憤；但阿占巴基與MACC對所有指控一概否認。馬國聯邦機構MACC成立於2009年，職司調查與起訴公私營部門的貪腐，有權傳喚個人、搜索與扣押財產，以及逮捕嫌犯。馬國至今仍試圖擺脫10多年前馬來西亞主權財富基金「一馬發展公司」（1MDB）貪腐醜聞的陰影。這起高官挪用數10億公帑購買奢侈品的重大貪腐案震動馬國政壇，並導致馬國2018年大選選後變天，執政超過60年的「國民陣線」敗選失去執政權。2022年，痛批「一馬」貪腐的醜聞安華憑藉強力反貪政綱勝選上台，但他卻對日前被控涉貪的阿占巴基輕輕放下，導致安華自家政黨內部不安，以及與執政聯盟其他主要夥伴關係日益緊張。    ,https://news.ltn.com.tw/news/world/breakingnews/5415673
狂！烏克蘭士兵闖入俄大學徵兵活動嗆「簽約就殺」 招募人員嚇傻,國際,2026/04/25 16:38,"烏克蘭士兵滲透俄羅斯庫班國立農業大學的徵兵活動。（取自X）烏克蘭媒體近日瘋狂轉發一段影片。影片中，一名軍人裝束的男子透過Zoom視訊參與在俄羅斯庫班國立農業大學（Kuban State Agrarian University）舉辦的徵兵活動。主辦方顯然認為他是俄國軍人，請他發言，不料，他講到一半透露自己是烏克蘭軍人，還威脅，如果學生簽約來到戰場，他就會殺了他們；他還說，剛剛已經將包含職員、所有人的臉孔都記錄下來。只見一旁招募人員全慌了，手忙腳亂忙了半天才切斷視訊。綜合外媒報導，目前不清楚這起事件確切發生時間，不過外媒根據比對場地，以及背景出現學校的標誌，確認是庫班國立農業大學。透過影片畫面可見，階梯教室擠滿了學生。一名穿著軍服、頭戴頭套、墨鏡的男子透過Zoom視訊程式和現場連線，顯然主辦方認為他是俄羅斯軍人，還請他分享自己的所在地、隸屬部隊以及當地生活狀況。請繼續往下閱讀...男子發言說，「感謝有機會遠端連線能和大家講話」，沒想到接下來劇情急轉直下。他在介紹自己的隸屬部隊時說，自己隸屬於「無人機部隊」，他接著說，俄羅斯已經4年無法推進戰線，損失慘重，指揮官向士兵勒索錢財的醜聞更是不斷傳出。接著他直接坦承身分，「我確實是一名軍人，但我是烏克蘭軍人。」他威脅在場所有人：「我想告訴你們，上帝保佑你們，千萬不要來這裡，若你們來了，我就必須殺了你們─你們每一個簽下那份合約的人。你們所有人的臉都被記錄下來了，還有校長、剛剛向你們介紹這裡的人，還有剛剛跟你們說話的那個俄軍士兵。」他指出，前線現在是「兩個國家大小的墳場」，在徵兵人員急忙切斷通話之前，他威脅：「任何敢踏上烏克蘭領土的人，都會被我們殺掉。」???????????? Ukrainian special services have disrupted the recruitment on ""SVO"" students from the Kuban State Agrarian University. ???? ""We will kill anyone who comes to our land!"" pic.twitter.com/tVBqcyePiO— MAKS 25 ???????????? （@Maks_NAFO_FELLA） April 23, 2026 ???????????? Ukrainian special services have disrupted the recruitment on ""SVO"" students from the Kuban State Agrarian University. ???? ""We will kill anyone who comes to our land!"" pic.twitter.com/tVBqcyePiO    ",https://news.ltn.com.tw/news/world/breakingnews/5415689
中東衝突後狂執行死刑 伊朗25日處決1名「以色列間諜」,國際,2026/04/25 16:32,示威人士22日在歐盟領袖峰會於比利時布魯塞爾登場前夕，高舉遭伊朗處決人犯的照片，呼籲歐盟對德黑蘭當局根據政治立場進行處決的行為採取反制行動。（路透）伊朗司法部門25日處決1名男子，罪名是此人在今年1月大規模反政府抗議中為以色列情治單位執行「任務」。此為今年2月底中東衝突爆發以來，伊朗執行一系列處決中的最新1起。根據伊朗司法機構旗下網站「米珊線上」（Mizan Online），在伊朗最高法院維持原判後，男子基亞尼（Erfan Kiani）被執行絞刑處死；基亞尼是在反政府抗議期間於伊朗中部伊斯法罕（Isfahan）執行以色列情報機構「摩薩德」（Mossad）指派的任務的「主要特工」之一，被控的罪名包括「破壞公共與私人財產、縱火、持有與使用汽油彈、攜帶刀械、封鎖交通路線、襲擊警察，以及在群眾間製造恐慌」。請繼續往下閱讀...伊朗23日也曾以絞刑處死1名被控加入遭查禁的反對組織的男子。自2月28日與美國、以色列開戰以來，伊朗近幾週已加快處決人犯的速度。德黑蘭當局向來主張，今年1月大規模反政府抗議，是美國、以色列，以及反對團體煽動所致，3月19日以來已處決9名與該抗議有關的男子。    ,https://news.ltn.com.tw/news/world/breakingnews/5415722
