Title,News_Type,date,content,url
檢方要求禁止接觸所有證人 柯文哲爆氣：有幾百個人ㄟ！,政治,2025/09/15 17:52,前民眾黨主席柯文哲。（資料照）李秋明／核稿編輯〔即時新聞／綜合報導〕前民眾黨主席柯文哲因涉貪被羈押滿1年後，日前以7千萬交保，高等法院12日撤銷交保發回台北地院更裁，北院今（15日）重開羈押庭。針對檢方主張所有證人和同案被告均應禁止接觸，柯文哲聽到後忍不住氣喊「有幾百個人ㄟ！」綜合媒體報導，北院合議庭今天上午重開羈押庭，目前柯文哲和同案被告、北市國民黨議員應曉薇暫時恢復羈押禁見狀態，等待裁定結果出爐。退庭後，現任白營主席黃國昌出來向媒體轉述庭上狀況，提到檢方主張依起訴書證據清單，所有證人及同案被告均應禁止接觸，柯文哲聽到後反映有些悲憤，氣喊「有幾百個人ㄟ！」，接著無奈詢問檢方，可否把清單給他看到底有多少人，讓他背起來，避免「踩雷」。請繼續往下閱讀...黃國昌也質問檢察官，「所有在證據清單上的證人……我講一句不客氣的話，那2、300個證人你自己背得出來嗎？」接著他稱，今天北院做出裁定的可能性滿高，希望地院法官不要被檢察官威脅到。柯文哲委任律師鄭深元則表示，證據清單上證人多達2、300人，若全面禁止接觸，恐違反比例原則，也不利於後續庭審進度，禁止被告接觸的範圍，理應限於法院尚未交互詰問的證人，其餘證據清單上的證人，可僅限制騷擾、恐嚇或探詢案情，而非全面「接觸」，以此兼顧比例原則與庭審效率。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178823
峨眉、新豐2鄉代及新豐鄉村長選舉區變更案 竹縣選委會通過,政治,2025/09/15 17:19,新竹縣選委會今天審議通過下屆峨眉、新豐兩鄉民代表及新豐鄉村長選舉區變更案。（新竹縣選委會提供）〔記者廖雪茹／新竹報導〕新竹縣選委會今天由主委李安妤主持第357次委員會議，審議通過下屆峨眉鄉民代表、新豐鄉民代表及新豐鄉村長選舉區變更案，並將在今年12月24日前依法發布選舉區變更公告。其中，峨眉鄉民代表第1選舉區七星村與第2選舉區石井村對調，變更後下屆第1選舉區範圍包含峨眉村、中盛村及石井村；第2選舉區範圍包含富興村、湖光村及七星村。新豐鄉松柏村行政區域將自今年10月1日起分設明新村，明新村仍併入第4選舉區，變更後下屆新豐鄉民代表第4選舉區範圍包含上坑村、鳳坑村、重興村、崎頂村、松林村、松柏村、明新村，以及新豐鄉村長選舉區新增明新村變更案。請繼續往下閱讀...選委會指出，鄉（鎮、市）民代表及村（里）長選舉區由縣（市）選舉委員會劃分，該會去年11月函請公所針對下屆鄉、鎮、市民代表及村里選舉區是否須變更進行檢討，其中峨眉、新豐兩鄉公所提出選舉區變更建議意見，其餘鄉鎮市都建議維持本屆選舉區的劃分。其中，峨眉鄉支持七星村與石井村對調為多數民意，並依規將行政區域、人口分布、地理環境、交通狀況、歷史淵源及應選名額6大因素納入考量，以合理反映民意代表性，且不致影響婦女當選名額及各選舉區應選名額。因此通過此變更案。新豐鄉第4選舉區經松柏村行政區域變更為松柏村及明新村共2村後，考量新增的明新村自松柏村分設而來，地緣及人口結構上與第4選舉區具高度關聯性，因此仍併入第4選舉區，對於下屆應選出代表席次及婦女保障名額與本屆比較尚無影響，也通過變更案。又新豐鄉村長選舉區，下屆新增明新村，全鄉由17個村增至18個村，全縣由192個村增至193個村。選委會說，有關鄉、鎮、市民代表應選名額的確定數，仍應依公職人員選舉罷免法第38條第2項之規定，以選舉投票之月前第6個月月底（即2026年5月31日）戶籍統計的人口數為準。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178932
澳馬外長聲明台海衝突預防符合兩國利益 外交部：持續促進印太和平繁榮,政治,2025/09/15 17:14,外交部表示，我國政府將持續推動「價值外交」，與理念相近國家攜手合作，共同促進印太地區的民主、和平與繁榮。（資料照）〔記者黃靖媗／台北報導〕澳洲外交部長黃英賢（Penny Wong）與馬來西亞外交部長莫哈末哈山（Mohamad Hasan）12日發布聯合聲明，重申台海和平穩定重要性，且衝突預防符合兩國共同利益。對此，外交部除對此表達歡迎與感謝之外，也表示，我國政府將持續推動「價值外交」，與理念相近國家攜手合作，共同促進印太地區的民主、和平與繁榮。外交部指出，黃英賢與莫哈末哈山12日在墨爾本共同主持「第7屆馬來西亞─澳洲年度外長會議」（AFMM），會後雙方發布聯合聲明，重申台灣海峽和平穩定的重要性，並認知衝突預防（Conflict Prevention）符合兩國共同利益，雙方也強調坦誠溝通、各項安全保證措施及資訊透明化的必要性。請繼續往下閱讀...外交部指出，此次外長會議延續兩國2024年由澳洲總理艾班尼斯（Anthony Albanese）與馬來西亞首相安華（Anwar Ibrahim）於「第2屆澳洲─馬來西亞年度領袖會議」中達成的共識，雙方高層連續第2年發表聯合聲明，支持台海和平穩定。外交部表示，感謝國際夥伴持續關注台海及區域和平局勢，並以具體行動支持以規則為基礎的國際秩序；我國政府將持續推動「價值外交」，與理念相近國家攜手合作，共同促進印太地區的民主、和平與繁榮。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178927
美濃大峽谷反遭綠營民代緊咬 柯志恩：會勘這麼短時間 如何搞清對方來歷？,政治,2025/09/15 17:12,國民黨立委柯志恩強調，她對涉案地主石麗君的認識，僅是市議員朱信強的助理，「且在會勘這麼短的時間，如何搞清對方來歷？」（資料照）〔記者葛祐豪／高雄報導〕高雄美濃大峽谷盜採土石爆出案外案，附近同被盜採的涉案地主石麗君，被踢爆竟與立委柯志恩一起會勘；綠營民代今（15日）天又緊咬柯志恩「不查證又說謊，有事秒切割」，對此，柯志恩強調，她對石女的認識，僅是朱信強議員的助理，「且在會勘這麼短的時間，如何搞清對方來歷？」民進黨高雄市議員鄭孟洳今天表示，市府全程積極主動，早在柯志恩8月踏入美濃現場前，就已兩度裁罰、移送檢調；柯志恩卻拍片造謠市府「都不處理」，甚至影射市府瀆職、包庇。「柯志恩有查證過嗎？有請幕僚了解過嗎？」她痛批柯志恩憑一封未經查證的陳情，就把美濃抹黑成「大峽谷」，根本是假爆料、假揭弊，只為炒新聞、博聲量。請繼續往下閱讀...對此，柯志恩反批民進黨編劇寫不出新劇情，從陳情人提供的相關資料中，經發局1月以來的開罰，若是用土石採取法，前兩次金額分別為100萬、200萬，基本上就是最低罰，對比現在動輒對不法案場重罰300萬，「請問市府明明早就可以罰更多更重，甚至還能扣押相關器材，這些為何先前都不作？」這證明在她揭露踢爆前，市府對於涉案人等，都在輕罰打假球！柯志恩說，此案高雄市議會國民黨團與她的辦公室，總共只辦過3次會勘，3次時間點分別為8月8日、9月5日、9月12日。8月8日會勘因國民黨立院黨團甲動，她人在立院，由助理代表出席；9月5日她才見到石麗君；朱信強議員受訪也清楚說明，當天他人在法國，因此委由石女以特助身分參加。柯志恩重申，她對石女的認識僅是朱信強議員的助理，「且在會勘這麼短的時間，如何搞清對方來歷？」柯志恩說，9月12日的會勘，過程有眾多媒體全程拍攝，足可作證她與石麗君沒有任何接觸，這三次會勘時間序，明明白白，「請問哪裡來的兩次碰面，連基本的查證都沒有，請問民進黨議員這算不算翻車？算不算自導自演？」柯志恩辦公室強調，柯先前已經說明過多次，也出示過陳情人的陳情簡訊，及向市府1999投訴、向高雄地檢署陳情資料，證明陳情人就是循正式管道，於今年4月、6月反映多次，雖然市府稱有罰款、移送法辦，也確認有違法事實，但民眾反映後都未見處理改善，才會在7月中向柯委員陳情。柯辦質疑「為何民進黨要一直把小老百姓的陳情，扭曲成有不法目的？難道對於你們而言，只要是向藍營陳情的民眾，都是和砂石業者有勾串的藍營人士，里長之子嗎？」熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178914
踢爆美濃大峽谷「揭弊」高市議員：柯志恩是不負責任的拍片網紅,政治,2025/09/15 17:12,高市議員鄭孟洳與市議員參選人張以理抨擊立委柯志恩不清楚狀況還說謊，自以為揭弊，結果全是造謠。（記者王榮祥攝）〔記者王榮祥／高雄報導〕會勘美濃大峽谷時與地主石麗君同框引發外界質疑，國民黨立委柯志恩卻稱不知地主背景。民進黨高市議員鄭孟洳、左楠區市議員參選人張以理今踢爆地主內幕，痛批柯志恩不查證又說謊、有事只會秒切割。鄭孟洳指出，柯志恩這幾天拚命切割議員朱信強、朱的前助理石麗君，連身邊關係人都推得一乾二淨，「沒事搶收割、有事秒切割」；但根據公開地籍謄本與市府裁罰紀錄，地主在去年12月18日買下新吉洋段農地，不到1個月、警方今年1月3日巡邏發現坑洞並通報市府，市府隨即稽查列管並要求限期改善。請繼續往下閱讀...此後市府於3月7日裁罰100萬元，4月再勘查發現坑洞擴大，6月3日移送地檢署偵辦，並於6月13日加重裁罰200萬元、限期回填。鄭孟洳強調，市府全程積極主動，早在柯志恩8月踏入現場前就已2度裁罰、移送檢調，柯志恩卻拍片造謠市府「都不處理」，甚至影射市府瀆職、包庇，「柯志恩有查證過嗎？有請幕僚了解過嗎？」鄭孟洳痛批柯志恩，僅憑一封未經查證的陳情，就把美濃抹黑成「大峽谷」，根本是假爆料、假揭弊，只為炒新聞、博聲量，等同讓市府數百名日夜辛勤的公務員被輿論霸凌、亂扣帽子，她狠酸，「柯志恩根本不是揭弊，只是不負責任的拍片網紅、毫無專業，更別說要選市長」。張以理則指出，根據媒體追查，某位「前藍營民代」之子涉毒品、盜採前科，將屏東盜採集團引進美濃；而美濃一位藍營里長的兒子，企圖插手盜採利益卻未得逞，因而心生不滿、四處檢舉，他反問柯志恩「這些人是不是來找你陳情？」張以理引述檢調與媒體資料，石麗君夫婦早年經營地下賭場，曾因行賄、偽證遭判刑，其夫近年投入砂石業，與地方黑、白、藍勢力糾葛不清；石麗君的先生甚至曾為女性糾紛在KTV鬥毆，警方到場還需開槍制止。張以理提醒柯志恩「既然要參選高雄市長，就該把功課做足，不要自以為揭弊，結果全是造謠、鬧出一場鬧劇」。鄭孟洳與張以理整理高市府處理美濃違法盜採砂石過程，和柯志恩聲稱市府無作為的時序比對。（記者王榮祥翻攝）鄭孟洳與張以理整理不法砂石業者關係圖，質疑柯志恩成為砂石界利益糾紛的棋子。（記者王榮祥翻攝）熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178905
台中垃圾大戰爛攤恐留下任 綠營議員批盧秀燕「還想選總統」,政治,2025/09/15 17:02,民進黨市議員何文海批評，盧秀燕執政6年垃圾堆放持續惡化，竟然還想去選總統。（讀者提供）〔記者黃旭磊／台中報導〕台中市大里垃圾掩埋場遭質疑堆置垃圾多達34萬噸，接連遭民進黨立委何欣純、綠營議員砲轟，連總統賴清德14日到台中市北屯水景福隆宮參拜，也被「台灣衣美局」等10多名公民告狀，控訴台中市長盧秀燕不回應大里垃圾山問題，民進黨市議員何文海指出，盧市長執政6年垃圾堆放持續惡化，根本是將燙手山芋留給下一任市長，竟然還想去選總統。民進黨中市議會黨團指出，盧秀燕執政7年，讓大里垃圾掩埋場累積到38萬噸，成一座垃圾山，若要完全清除需耗費37億元以上，盧秀燕今天（15日）在議會第4屆第6次臨時會開議前，公開喊話「極少數有心人士就不斷喊台中市政府沒有能力處理垃圾、會造成垃圾大戰」，發言引爆綠營怒火。請繼續往下閱讀...何文海說，盧秀燕6年任內年無法解決台中垃圾問題，垃圾爆量成山情況持續惡化，爛攤子只能由下屆市長承擔。何文海表示，台中文山焚化廠促參案從盧秀燕上任後，審計處報告就已經明確表示需在2021年6月完成招商，而環保局還要回應說要求民間機構依相關規定辦理環差分析作業，過去6年半沒有辦環評，連環差分析還要等廠商做，市府6年半都在原地踏步，行政怠惰還要推給南屯民眾？熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178909
AIT稱二戰文件未決定台灣地位 國民黨：台灣主權歸屬中華民國毫無疑義,政治,2025/09/15 16:51,國民黨中央黨部。（記者林欣漢攝）〔記者林欣漢／台北報導〕對於美國在台協會（AIT）表示，二戰文件並未決定台灣最終政治地位，國民黨嚴正表示，值此二戰勝利暨台灣光復80週年時刻，國民黨必須不厭其煩地重申歷史事實、捍衛中華民國，而台灣主權歸屬中華民國，更是毫無疑義；無論是二戰後期及戰後的文件，包括開羅宣言、波茨坦公告、日本降伏文書、舊金山和約，乃至於是1952年的中日和約等，均已確認並以法律實踐將台灣、澎湖及其附屬島嶼（包括釣魚台列嶼）歸還中華民國，此些史實，斑斑可考。國民黨表示，二戰後期由中華民國、美國，以及英國三國領袖會談後擬具之開羅宣言規定，「使日本所竊取於中國之領土，例如東北四省、台灣、澎湖群島等，歸還中華民國」；而後，由中華民國、美國、英國與蘇聯共同發布之波茨坦公告第八條更重申，「開羅宣言之條件必將實施」。直至日本天皇向盟軍統帥無條件投降後，簽署之日本降伏文書更明白宣示接受波茨坦公告，等於接受開羅宣言所為之戰後秩序安排。請繼續往下閱讀...國民黨指出，1945年10月25日，中華民國政府接受駐台日軍投降，即日起即在台灣行使主權行為；之後舊金山和約明定日本放棄對台灣及澎湖列島之一切權利、權利名義與要求，再依據舊金山和約之授權，中華民國政府於台北賓館與日本簽訂中日和約，其中第3條、第10條，均再次確認台灣、澎湖歸屬中華民國之地位。國民黨副發言人康晉瑜也嚴正重申，國民黨作為創建中華民國、捍衛中華民國的政黨，有責任將歷史事實呈現於世人面前，並且為保障台澎金馬人民，能享有自由、民主、富足、繁榮的生活，中華民國政府的憲政制度始終成為人民的保障與安全寄託，台灣光復80年，青天白日滿地紅的中華民國國旗成為台灣人民的共同信仰，史實與鐵證不容遭絲毫曲解、誤讀。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178894
「盧比蔣」2人越比越像？民進黨：面對問題只會轉身離開,政治,2025/09/15 16:42,民進黨今天質疑，國民黨台北市長蔣萬安、台中市長盧秀燕，「盧比蔣」越比越相似，面對問題就逃避、拿不出辦法就轉身。（民進黨提供）〔記者陳昀／台北報導〕民進黨今天質疑，國民黨台北市長蔣萬安、台中市長盧秀燕，「盧比蔣」越比越相似，面對問題就逃避、拿不出辦法就轉身，難道這就是國民黨地方執政的態度嗎？2人面對藍白修法出包只會抗議中央，面對公館圓環、台中垃圾山的行為模式更是一致，從市民的角度只有滿滿的悲哀。民進黨指出，國民黨、民眾黨立委去年強行修正通過的「財政收支劃分法」，造成中央與地方財政亂象，蔣萬安、盧秀燕忙著號召藍白縣市長向中央抗議，卻完全不敢面對問題根源，就是藍白立委修法大出包，才造成現在一堆爛攤子。請繼續往下閱讀...民進黨批評，不敢面對問題的蔣萬安和盧秀燕，行為模式真是一致，例如台北市政府近期強拆公館圓環、填平公車專用地下道，引發市民及學生反彈，當記者詢問「為何強拆公館圓環」時，蔣萬安一句話都不敢回應，直接轉身離開。民進黨接著舉例，台中市政府放任大里掩埋場堆積超過34萬噸垃圾、成為全國最大露天垃圾山；現場垃圾裸露、污水溢流、臭氣四散，影響的不只是市容，更是市民的健康與環境安全，而當記者詢問盧秀燕市長「垃圾山有解嗎？」盧秀燕也是一句話都不敢回應，選擇快步轉身離去。民進黨說，這種應對模式很熟悉，是因為盧秀燕、蔣萬安面對問題就轉身離開，早已不是第一次，蔣萬安面對記者提問「文湖線故障」時，轉身離開；面對「民眾黨司法走讀活動導致警察受傷」時，轉身離開。同樣的，盧秀燕面對「親民人設翻車」時，轉身離開；面對「是否會接黨主席」時，轉身離開；面對「中捷事故失言事件」時，轉身離開。民進黨質疑，面對問題就逃避，拿不出辦法，只會轉身離開，難道這就是國民黨縣市長執政的態度嗎？盧比蔣，越比越相似，從市民的角度來看，只有滿滿的悲哀。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178861
柯文哲再次自比曼德拉 黃帝穎列「5大不同」怒斥：貪汙犯不配！,政治,2025/09/15 16:35,前民眾黨主席柯文哲。（記者方賓照攝）李欣潔／核稿編輯〔即時新聞／綜合報導〕前民眾黨主席柯文哲因涉貪被羈押滿1年後，日前以7千萬交保，高等法院12日撤銷交保發回台北地院更裁，北院今（15日）重開羈押庭，柯文哲再次自比世上最受尊重政治家曼德拉（Nelson Mandela）。對此，律師黃帝穎吐槽，柯文哲跟曼德拉有「5大不同」，貪汙犯根本不配提曼德拉！北院合議庭今天上午重開羈押庭，針對柯文哲在庭上說「我希望我是曼德拉而不是伍子胥」，黃帝穎今下午在臉書發文批，「曼德拉對抗種族隔離，被判『意圖推翻政府』等罪，政治坐牢27年。柯文哲至少有5大不同，不配自稱曼德拉。」請繼續往下閱讀...「第一、曼德拉沒有像柯文哲一樣騎飛輪，在市長室收博弈大亨（陳盈助）300萬元。第二、曼德拉沒有像柯文哲一樣拿橘子（許芷瑜）的一卡皮箱，收宗教人士妙天的1000萬元。第三、曼德拉沒有像柯文哲一樣拿（基隆）市長謝國樑母親的錢，在市長室收200萬元。第四、曼德拉沒有像柯文哲一樣拿廠商7人頭的錢，（鼎越開發董座）朱亞虎認罪行賄藉7人頭付款210萬元。第五、曼德拉沒有像柯文哲一樣圖利京華城121億元，柯的副市長彭振聲認罪圖利並作證柯下便條、柯親自決行。」黃帝穎直言，上述5大金流證明柯文哲就是個貪汙犯，「根本不配提到曼德拉！」熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178821
海巡署形容中國漁船如「環保流氓」 揭露5大惡行,政治,2025/09/15 16:31,海巡署查扣中國小舟。（海巡署提供）〔記者洪定宏／高雄報導〕9月14日晚間，中國漁船再度越界侵擾東沙島海域，海巡署驅離並查扣1艘小舟，累計今年已驅離漁船158艘次、扣留小舟12艘。海巡署形容中國漁船如同「環保流氓」，長年來除了違法越界，另有違法採捕、蠻橫濫捕、剁食綠蠵龜、砍伐珊瑚礁等5大惡行，劣跡斑斑。海巡署表示，東南沙分署東沙指揮部昨天晚間8點15分偵獲中國「粵台漁11689」漁船違法越界，侵入東沙島東方30浬處限制水域，隨即調派「雲林艦」及東沙分隊海巡艇前往查緝，2個小時之後，在東沙島東北方8.3浬查扣「粵」船小舟1艘（船上3人），並驅離「粵」船。請繼續往下閱讀...海巡署自今年1月起迄今，在東沙水域計驅離中國越界漁船158艘次、扣留小舟12艘，形容中國漁船如同「環保流氓」，長年來除違法越界，更違法採捕、蠻橫濫捕、剁食綠蠵龜、砍伐珊瑚礁等惡行，劣跡斑斑。海巡署指出，東沙島因為有環礁，中國漁船擔心觸礁，不敢任意靠近，就放下小舟搭載多名工作人員潛水或撒網違法採捕，但今年查扣的小舟，尚未發現有綠蠵龜及珊瑚礁等保育類生物。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/politics/breakingnews/5178859
