Title,News_Type,date,content,url
歐盟延長烏克蘭人臨時庇護 排除役男為烏國留住兵力,國際,2026/07/15 20:59,烏俄戰爭爆發後在馬爾他聲援烏克蘭的烏國人。（路透檔案照）歐盟成員國15日同意，提供逃離俄烏戰爭之烏克蘭人的臨時庇護期限，延長到2028年，但是排除有服役義務的烏國役齡男性。法新社15日報導，俄羅斯入侵烏克蘭後，歐盟針對烏克蘭人啟動緊急庇護機制，允許逃離戰火的烏國人在歐盟27個成員國居住、工作及請領社會福利。在這場戰爭已進入第5年之際，歐盟各成員國大使15日批准一項提案，將這些臨時庇護和權利延長到2028年3月。請繼續往下閱讀...不過，在基輔當局要求下，這次歐盟批准的庇護措施做了一些調整，以利烏國找到其亟需的作戰人力。歐盟表示，「考量到烏國持續變化的國防需求，未來僅核准已在烏克蘭履行軍事義務者獲得臨時庇護」，這項限制僅限新申請臨時庇護者，不會追溯已在歐盟取得臨時庇護身分的烏克蘭男性。烏克蘭戰時法律禁止23歲到60歲男性出境，基輔獨立報報導，烏國25歲到60歲男性為強制徵兵對象。目前約有440萬名逃離戰火的烏國人以臨時庇護身分居住在歐盟，以居住在德國、波蘭和捷克最多；其中成年男性佔約27%，女性佔約43%，未成年人佔約30%。    ,https://news.ltn.com.tw/news/world/breakingnews/5506615
削弱攻擊荷姆茲商船能力 美軍轟炸伊朗大通布島,國際,2026/07/15 20:43,"美軍中央司令部宣布，已對伊朗重要據點大通布島（圖中標示處）發動精準打擊。（擷取自Google地圖）美國軍方今（15日）宣布，已在美東時間上午7時30分（台灣時間15日晚間7時30分）完成對伊朗的新一波空襲行動，地點是伊朗在荷姆茲海峽的重要據點大通布島（Greater Tunb Island）。美軍中央司令部（U.S. Central Command）於台灣今晚6點在X平台發文宣布，美軍對伊朗展開新一波空襲，目標是降低伊朗干擾荷姆茲海峽航運的能力。請繼續往下閱讀...而中央司令部稍早再度發文表示，美軍已在台灣時間晚間7時30分完成長達90分鐘的空襲行動，島上的海岸防禦系統以及巡弋飛彈儲存場所遭美軍精準打擊，成功削弱伊朗攻擊荷姆茲海峽商船的能力。https://t.co/2kCtNZXQbj— U.S. Central Command （@CENTCOM） July 15, 2026 https://t.co/2kCtNZXQbj    ",https://news.ltn.com.tw/news/world/breakingnews/5506576
中國滲透荷蘭戰略產業  智庫HCSS：艾司摩爾面臨風險挑戰,國際,2026/07/15 20:38,荷蘭半導體部門面臨最高風險，中國正鎖定ASML和恩智浦半導體（NXP）等公司，並限制關鍵礦物出口。（路透）荷蘭智庫「海牙戰略研究中心」（HCSS）發布報告警告，中國針對荷蘭戰略產業運用經濟手段並進行間諜活動，目的是確保荷蘭對中國的系統性依賴，並確立中國在全球工業的領導地位，報告還舉荷蘭晶片設備製造商艾司摩爾（ASML）所面臨的壓力為例。日媒報導，HCSS的研究員在這份涵蓋半導體、海事和航太產業的報告中指出，中國也在荷蘭採用數位行動、法律壓力和人身威脅來達成其目標，同時藉此利用該國開放的治理體系。報告作者呼籲建立協調的國家情報架構，實施強制性風險導向的安全審查，並主動運用荷蘭在中國所依賴領域（如航太與半導體）的經濟優勢。請繼續往下閱讀...荷蘭擁有其他地區難以或無法取得的技術。ASML是全球唯一1家將極紫外光（EUV）微影設備商業化的公司，這項設備對於生產頂級智慧手機、資料中心和武器所用的先進半導體至關重要。美國商務部長盧特尼克今年6月質疑，ASML的EUV微影設備可能已經進入中國，這違反美國的出口管制措施，但荷蘭政府否認這個指控。《路透》去年12月報導，先前曾在ASML服務的中國工程師已利用反向工程，開發出1款EUV微影設備樣機。報告作者之一、HCSS戰略分析師霍蘭（Hans Horan）表示：「獲得荷蘭的專業技術或對荷蘭公司的影響力，具有極大的戰略價值，因為這些公司在全球價值鏈中占據關鍵位置，並擁有國際影響力。為了獵才而進行的間諜活動，高度依賴人力情報、對海外僑民的脅迫與學術滲透，這從涉及ASML的智財權竊盜案件中可見一斑。」荷蘭半導體部門面臨最高風險，因為中國正鎖定ASML和恩智浦半導體（NXP）等公司，並且限制關鍵礦物出口。去年中國限制稀土出口，以反擊北京當局所稱的西方具敵對貿易政策，導致ASML陷入困境，該公司的複雜光學系統依賴這類稀土。ASML在去年年底對此表達疑慮，擔憂這些出口限制措施會延誤其產品出貨。為了強化半導體產業的韌性，該報告敦促荷蘭決策人士，加強對敏感場所的人員背景審查，呼籲更換基礎設施中，可能使荷蘭面臨被破壞風險的設備，例如中國製的電路板或橋式起重機。HCSS警告，除了中國對荷蘭的技術優勢構成威脅外，若發生台海衝突等危機，中國對荷蘭戰略產業的掌控力，將會掣肘荷蘭的政策選擇、延宕其軍事整備，甚或限制荷蘭對盟友行動的參與。    ,https://news.ltn.com.tw/news/world/breakingnews/5506590
波灣盟邦、幕僚緊急勸阻奏效  促使川普逆轉荷姆茲收費計畫,國際,2026/07/15 20:25,美國總統川普。（歐新社檔案照）美國總統川普對荷姆茲海峽貨物收取通行費之決定，在一天內大逆轉。美國有線電視新聞網（CNN）14日披露，川普突如其來宣布這項決定，令波灣盟邦和許多川普自己的幕僚都大感震驚，歷時24小時的緊急勸阻，促使川普撤回收費的構想。數名了解此事的消息人士向CNN指出，幾個月來，川普的幕僚一直警告不要採行這項作法，擔心這麼做不僅損及美國的戰爭目標，也等於表明伊朗打算在該海峽實施收費具有正當性。不過，川普13日還是發文宣布，將對所有經該海峽運輸之貨物課徵20%費用，引發美國政府內部以及中東多國，趕忙了解這項似乎是川普臨時起意之想法的實施細節。請繼續往下閱讀...白宮幕僚13日急著建立一套這種前所未有之收費制度的作業機制，包括決定誰須付費、如何收費等。同時，波灣盟邦領袖也趕忙欲與川普通話，說服他放棄這個構想。到了14日上午，包括沙烏地阿拉伯、阿拉伯聯合大公國、巴林和卡達等國家的緊急勸說奏效，川普宣布，這些國家已經承諾以對美國進行新的投資，取代收取通行費，前述投資金額未明。儘管川普撤回前一天宣布的收費決定，但是此事進一步凸顯，即使是在一場無明確終戰策略的久拖戰爭中，川普對外交政策的隨性、交易性的處理手法。川普先前也曾在戰事升高的關鍵時刻，揚言對荷姆茲海峽徵收通行費，並曾抱怨儘管美國並不依賴經由該海峽運輸的石油，卻得獨力負責維護航道安全。然而，熟悉相關討論的消息人士指出，這些構想一直遭到幕僚反對，認為任何新設的限制，只會進一步推高石油和天然氣價格，在11月期中選舉前，增加共和黨的政治壓力。幕僚也警告，更立即的問題或許在於，這麼做將與川普政府先前公開表達的原則背道而馳，即美國反對任何國家對國際水道收取費用。國務卿魯比歐（Marco Rubio）6月底曾表示：「不容任何國家對國際水道收取通行費或其他費用，這是現行的國際法。」    ,https://news.ltn.com.tw/news/world/breakingnews/5506586
樂意用協議取代補償  川普：任何人都不應對荷姆茲海峽收費,國際,2026/07/15 20:21,美國總統川普宣布與波斯灣國家達成共識，以貿易協議取代對海峽收費。（法新社）美國與伊朗衝突持續擴大。美軍中央司令部（CENTCOM）14日宣布對伊朗軍事目標完成新一輪打擊。除了對戰火重啟的擔憂，外界也關注川普對荷姆茲海峽貨物收取20%費用的規劃。川普在真實社群宣布，與中東國家領導層進行高度建設性的通話後，決定改以「貿易及投資協議」取代貨物費的補償計畫。他強調，這些大規模投資將同時嘉惠參與協議的國家，並為美國已取得的大筆投資錦上添花，「我們將見證工廠、設施和設備以歷史層級的規模湧入美國」、「美國又贏了一次，程度前所未見」。請繼續往下閱讀...川普另在白宮向媒體談到，宣布收取20%荷姆茲海峽貨物費後，接到包括沙烏地阿拉伯、阿拉伯聯合大公國、卡達、巴林和科威特等國家領袖來電，告知他樂意採取不同做法，川普也坦言「任何人都不應對海峽收費」。    ,https://news.ltn.com.tw/news/world/breakingnews/5506579
習近平上海考察 「大內總管」蔡奇陪同,國際,2026/07/15 20:20,中共中央政治局常委、中央辦公廳主任蔡奇（左）是習近平竹心腹。（法新社檔案照）中共總書記習近平今天在上海考察，到訪當地居民村、退休居民住家與社區黨群服務站等地。除了上海當地官員陪同外，中共中央政治局常委、中央辦公廳主任蔡奇也陪同。據新華社報導，今天下午，習近平在中共中央政治局委員、上海市委書記陳吉寧與上海市長龔正陪同下，到位於黃浦區的半淞園路街道市民新村居民區考察調研。請繼續往下閱讀...習近平強調，高質量推進城市更新是城市現代化建設的重要抓手，要全面踐行人民城市理念，堅持問需於民、問計於民、問效於民，做深做細做實城市更新各項工作，不斷增強居民群眾的獲得感、幸福感、安全感。習近平還說，社區是城市治理體系的基本單元。要提高社區治理水準，推動資源、服務、管理等下沉基層一線，持續為基層減負賦能。要進一步加強黨建引領，積極探索社區黨組織領導下的居委會、業委會、物業服務企業協調運行新模式，建設完整社區和便民生活圈，用心用情為居民做好事、辦實事、解難事。在考察時，習近平並表示，當前，正處於防汛關鍵期，各地區各有關方面要樹牢底線思維、極限思維，密切關注雨情汛情和颱風形勢，深入細緻開展風險隱患排查，扎實做好防汛抗洪、搶險救災等工作，切實維護人民群眾生命財產安全。新華社報導，蔡奇與中共中央和國家機關有關部門負責官員陪同考察。習近平預計將參加17日於上海舉行的「2026世界人工智能大會暨人工智能全球治理高級別會議」。    ,https://news.ltn.com.tw/news/world/breakingnews/5506558
美國82歲獨居婦跌倒困浴缸9天  靠「這舉動」逃過一劫,國際,2026/07/15 20:07,美國北卡羅來納州82歲獨居婦人在家中浴室跌倒，受困浴室9天。示意圖。（資料照）美國北卡羅來納州一名82歲獨居婦人，在家中浴室跌倒，她摔進浴缸後，因背部重傷無法自行脫困，整整受困9天才被救出。這段期間老婦靠著用腳轉動水龍頭，喝濺到臉上的自來水維持生命，直到住遠方的哥哥察覺異狀，報警後破門才將她救出，驚險逃過一劫。根據《紐約郵報》，82歲老婦里維特（Joan Rivet）6月1日晚間準備就寢時，卻在浴室失足跌倒，整個人向後摔進浴缸，浴簾桿也被他扯落，直接壓在她身上。她事後回憶，當下腦中第一個反應是，「天啊，我到底做了什麼？」請繼續往下閱讀...里維特表示，她跌倒後背部劇烈疼痛，完全沒有力氣爬出浴缸。她靠微弱的力氣大聲呼救好幾個小時，卻始終沒有人聽見，只有愛貓守在浴室外不停喵喵叫，只能眼睜睜看著白天與黑夜不停交替。里維特說，她從2023年丈夫過世後便獨自生活，她膝下並無子嗣，也已經退休，讓她擔心不會有人發現。不過，她並未放棄求生，忍著劇痛用腳勉強轉動浴缸水龍頭，靠著濺到臉上的自來水補充水分，才讓她活了下來。6月10日，她住在喬治亞州、距離約5小時車程的哥哥，連續兩天打電話都聯絡不上妹妹，察覺情況有異，便請鄰居前往查看。鄰居發現里維特的車一直停在家門口，卻始終沒見到她出門，哥哥隨即報警，要警方去檢查。警方進屋搜索後，終於在浴室內發現半昏迷的里維特，立即將她送往醫院急救。醫師表示，她當時已嚴重脫水、營養不良，還因為長時間保持同一姿勢，身體還出現褥瘡。還好經過點滴輸液與營養治療後，她的身體狀況逐漸恢復穩定。    ,https://news.ltn.com.tw/news/world/breakingnews/5506369
歐盟與烏克蘭達成無人機生產協議,國際,2026/07/15 20:04,歐盟執行委員會主席范德賴恩（左）與烏克蘭總統澤倫斯基（右）。（美聯社）烏克蘭與歐盟週三（15日）正式簽署一項「無人機協議」，將烏克蘭在戰場上累積的獨特無人機技術，與歐盟的工業產能相結合，以建立合作項目以擴大生產規模。據《路透》報導，歐盟執行委員會主席范德賴恩（Ursula von der Leyen）在基輔出席烏克蘭「國家地位日」紀念活動時，正式宣布了這項協議，是首個涵蓋歐盟所有成員國與企業的協議。請繼續往下閱讀...范德賴恩向烏克蘭總統澤倫斯基表示，「烏克蘭在無人機與防空反制系統領域的知識是獨一無二的，近期歐盟多個成員國頻遭無人機入侵與警報威脅，雙方必須結合優勢，將烏克蘭的創新能力與歐洲的工業規模進行深度整合。」烏克蘭現已建立高度成熟的無人機產業與技術，澤倫斯基在此前美伊戰爭期間積極出訪中東等地區推廣相關技術合作，3月與沙烏地阿拉伯、卡達建立長期安全夥伴關係，4月與德國、荷蘭與挪威簽署國防與無人機協議，上週在安卡拉北約峰會上又與丹麥、愛沙尼亞、荷蘭簽署三項協議，總數達到九個。    ,https://news.ltn.com.tw/news/world/breakingnews/5506500
馬興瑞等高官接連落馬 分析：北京整肅新疆利益網絡,國際,2026/07/15 20:00,前新疆黨委書記馬興瑞（見圖）在內的多名新疆高官接連落馬。（美聯檔案照）包含前新疆黨委書記馬興瑞在內的多名新疆高官接連落馬，而接任黨委書記的陳小江並非典型地方經濟官僚。學者分析，北京是在清理「馬興瑞時期」形成的政治和利益網絡，未來新疆治理將可能轉向中央更能直接控制。新華社14日報導，中共中央政治局委員馬興瑞被開除黨籍及公職（雙開）。官方通報指他「搞權色、錢色交易」，對身邊工作人員嚴重違紀違法和涉嫌犯罪問題縱容失察失管，造成不良影響；縱容放任親屬利用職務影響牟取巨額利益，大搞家族腐敗。請繼續往下閱讀...專長為中國民族政策及新疆研究的國防安全研究院副研究員侍建宇告訴中央社記者，馬興瑞的貪腐可能從廣東時期就開始，到了新疆「變本加厲」。因為比起廣東，新疆更為封閉，地方首長可以操作的空間更大。他指出，新疆同時是能源基地、邊疆安全區、漢族移民與少數民族交錯聚集地區，也是中國向中亞與歐亞大陸推進「向西開放」的橋頭堡；基建、土地、口岸、自貿區、物流與招商項目都容易形成權力尋租。馬興瑞原在航天科技領域工作，2013年調至廣東擔任省委副書記、2017年擔任廣東省長，直至2021年調至新疆擔任黨委書記。香港明報今天報導，出身廣東公安廳的李光路就是新華社報導所指違法的「身邊工作人員」，他在馬興瑞任職廣東、新疆時期長期擔任他的「貼身秘書」，外傳李光路在馬興瑞調離新疆隔天就被抓。這也呼應侍建宇的看法。在馬興瑞案之前，新疆維吾爾自治區常務副主席陳偉俊去年11月底被宣布落馬，他和馬興瑞的任期自2021年12月至2025年7月1日重疊。此外，新疆政協副主席金之鎮與陳偉俊同月被查落馬。他長期在新疆任職，涉足能源公司、國際經濟合作公司、新疆生產建設兵團國有資產監督管理委員會等。侍建宇表示，北京不只是在查個人貪腐，而是在清理「馬興瑞時期」新疆治理班子形成的政治與利益網絡。這個網絡貫穿黨政高層、國企資源、工程開發、土地財稅、政法安全與地方保護體系。今年6月下旬，曾任新疆自治區副主席、公安廳長的朱昌杰在退休8年後被查。他在2009年「七五事件」後，擔任新疆公安廳黨委書記、廳長，負責執行當局更高壓的民族治理手段。侍建宇認為，朱昌杰案代表北京當前整肅新疆官僚的另一條主線：清理舊公安維穩系統，這顯示中共中央可能對新疆舊班底的不信任上升。他說，新疆過去10多年被置於「穩定壓倒一切」框架下，公安、國安、武警、政法委、兵團與基層網格形成龐大權力系統。衍生安防採購、維穩經費、監控工程、人事交換等保護傘。朱昌杰在其中累積的權力、利益與人脈，已被北京中央視為「舊安全系統資產」或「地方性政治風險」。去年7月1日，馬興瑞突然被調離黨委書記，中共中央宣布由陳小江擔任新疆維吾爾自治區黨委書記。他曾任中央紀委副書記、國家監委副主任，又曾任中央統戰部副部長、國家民委主任。侍建宇說，這項人事安排顯示下一階段新疆治理的重點，是一方面清理地方官僚利益網絡與舊維穩班底，另一方面把民族同化、宗教管控與政治忠誠納入更嚴密的制度軌道。本月實施的「民族團結進步促進法」正是重要訊號。他表示，可以推測，北京要把新疆治理從「高壓維穩加地方執行」轉向「中央直接控制、統戰法制化、反腐清洗、同化制度化」的新階段。    ,https://news.ltn.com.tw/news/world/breakingnews/5506507
美眾議院通過法案 擬全年實施夏令時間,國際,2026/07/15 19:39,《陽光保護法案》已獲美國眾議院通過，若參議院也表決通過，美國將全年採用夏令時間。示意圖。（美聯社）美國眾議院週二以壓倒性票數，通過一項永久實施夏令時間（Daylight Saving Time）的法案，若法案也獲參議院批准，美國將革除自1960年代以來的制度，改成將現行的夏令時間定為標準時間。夏令時間（或稱日光節約時間）是一種在春季將時鐘調快1小時，秋季調回標準時間的制度。美國總統川普已多次呼籲廢除這種每年調整2次時間的做法。請繼續往下閱讀...《路透》報導，《陽光保護法案》（Sunshine Protection Act）今日在眾議院以308票贊成、117票反對的票數通過，接下來將交由參議院審議，若參議院也通過，今年11月就不必再將時鐘調回1小時。報導提到，若各州在法案正式生效前選擇採用永久標準時間，便可選擇不實施全年夏令時間，另外原本就沒有夏令時間制度的地區，例如夏威夷或是亞利桑那州，也不會受到影響。美國在第二次世界大戰期間曾全年採用夏令時間，1974年為了節省能源也曾短暫實施，但此制度極度不受到民眾歡迎，同年就遭到國會廢除。    ,https://news.ltn.com.tw/news/world/breakingnews/5506477
