Title,News_Type,date,content,url
中國全力反擊「台灣有事」國際反應曝！ 外媒揭分析：對高市有利,國際,2025/11/22 18:47,日本首相高市早苗。（法新社）日本首相高市早苗發表「台灣有事」言論，觸動中國敏感神經，祭出一連串「禁日令」施壓。不過，外媒報導，除了台灣總統賴清德力挺日本、美國駐日大使嘲諷中國，以及俄羅斯聲援北京以外，未見其他西方國家發言。多位學者分析，國際如此沉默「或許對高市早苗有利」。根據《BBC》報導，中國已經發出旅遊警告，同時暫停日本水產品進口，也停止日本牛肉對華出口磋商。在中日關係緊張之際，中國獲得俄羅斯聲援，俄羅斯外交部發言人聲稱高市早苗的發言「非常危險」；然而，國際社會上未見更多駁斥相關言論的說法。請繼續往下閱讀...另外，日本除了獲得賴清德的聲援，美國迄今發言的最高級別官員是美國海軍作戰部長柯德爾上將（Adm. Daryl Caudle）和美國駐日本大使葛拉斯（George Glass）。柯德爾17日受訪時說，理解高市早苗的立場，葛拉斯則是於15日直接在X上對中國官員嗆聲。另外，葛拉斯20日更酸：「北京要擺脫脅迫的慣性並不容易」，直接表態會繼續支持盟友日本。不過，除了官方人員，美國共和黨議員里契（Jim Risch）認為，高市早苗的發言太超過且不恰當。報導引述多名學者分析指出，國際社會選擇不多加評論，免得火上加油，部分國家選擇私下關心或支持，但不公開表態，避免局勢惡化。英國並未對目前中日關係表態，但英國前首相特拉斯（Liz Truss）說，日本在台灣議題上的強硬做法令人振奮，「是英國的榜樣」。報導指出，儘管缺乏國際反應，但多位學者說，對於高市早苗來說，此刻「沉默是金」，台灣淡江大學教授蔡錫勲指出，高市發言前經過深思熟慮，言論發表後民調上升，其他國家未插手評論「火上澆油」，對高市早苗來說是有利的；東京法政大學法學院福田圓教授也說，日本現階段想讓北京承認日本政府的立場並未改變。因此，對高市而言，國際保持沉默是有利的。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254794
川普訂「死線」！促澤倫斯基感恩節前同意和平計畫,國際,2025/11/22 18:39,川普（左）要求澤倫斯基（右）在27日前，同意最新和平計畫是恰當的。（法新社）美國近日向烏克蘭提交一份立場傾向俄羅斯的烏俄28點和平計畫，並傳出總統川普施壓烏方在27日感恩節前夕同意，否則可能失去美國對其提供的戰事支援，烏方只能繼續打仗，且最終還是會失去土地。烏國總統澤倫斯基坦言面臨該國史上最艱難的抉擇，必須在失去尊嚴或失去夥伴之間擇一。俄國總統普廷則稱美國方案可為和平奠基，並警告若烏方拒絕，將擴大攻勢。請繼續往下閱讀...白宮提出的最新和平計畫包含要求烏方割讓東部頓巴斯地區、限制烏軍規模在60萬人、禁止烏國加入北大西洋公約組織（NATO）等，迫使澤倫斯基21日向全國發表談話時，直言現在是烏國史上最艱難、面臨最沉重壓力的時刻之一，必須在接受和平計畫的28個難題，面臨沒有自由、尊嚴、正義的生活，以及失去一個重要夥伴（即美國）之間做出抉擇。澤倫斯基強調，他「絕不會背叛烏國」，將提出替代方案，不會給敵人任何理由指控烏方不想要和平、破壞和平進程、沒有做好外交準備，呼籲烏國人團結一致，停止內耗與政治紛爭（暗指近期的貪腐紛爭）。《華盛頓郵報》引述知情人士披露，白宮正在施壓基輔當局，在27日感恩節前同意該和平計畫，否則將削減對烏情報分享與武器供應。川普在被問及此事時，稱只要進展順利，往往會延長期限，但27日是一個合適的期限，美國有實現和平的解決方案，澤倫斯基必須同意，才能阻止俄國入侵，「他如果不喜歡（提案），他們就只能繼續打仗」。針對新計畫要求烏方割讓仍在其控制下的頓巴斯地區的12%領土，川普則稱烏國最終會失去那些土地，「短時間內就會」。川普稱對抗俄軍的烏軍很勇敢，但冬季即將到來，烏國能源設施屢遭襲擊，全都反映結束戰爭的緊迫性。俄國總統普廷證實收到美方最新和平計畫，並指這可能為最終的和平協議奠定基礎，但若烏方不願討論，並拒絕這項提案，俄國將擴大攻勢、奪取更多領土，烏方和歐洲必須認清，類似烏國關鍵前線城市庫皮揚斯克遭俄軍拿下的事件，將不可避免地重演。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254812
愛貓失蹤10年奇蹟尋回！主人堅持「這舉動」成關鍵,國際,2025/11/22 18:33,美國紐約一戶家庭10年前走失的愛貓Asa，近日在新澤西州被尋回。（圖截自FB／Montclair Township Animal Shelter）美國紐約一戶家庭日前迎來奇蹟般的重逢，他們10年前走失的愛貓Asa，近日在新澤西州被尋回，而能順利團聚的關鍵，正是貓咪晶片資訊仍保持有效。多年失散後，家人終於再次與愛貓團聚，溫馨畫面令人動容。《紐約郵報》報導，美國一戶家庭日前與10年前走失的愛貓Asa重逢。新澤西州蒙特克萊爾鎮的一家動物收容所表示，近日一位民眾將一隻流浪貓送到收容所，工作人員依程序為貓咪掃描晶片，結果顯示牠的主人正是曾住在當地的哈伯利（Sean Haberle）。由於晶片仍註冊有效且電話號碼未更改，因此收容所成功聯絡到失主，讓一家人終於與愛貓重聚。請繼續往下閱讀...哈伯利回憶，Asa是他十年前領養的幼貓，卻因鑽出一扇開著的窗戶，沿著雨水槽逃脫而走失。他曾試圖爬上梯子救援，自己卻因梯子滑落而摔倒，貓也因此驚嚇逃跑。事發後，家人四處張貼海報、詢問收容所，甚至每天在社區裡尋找，但始終沒有消息。即便全家後來搬到紐約上州，他們仍持續更新晶片資訊，希望有朝一日能收到好消息。然而多年毫無進展，哈伯利坦言，家人幾乎都認為「再也見不到Asa了」。收容所表示，Asa在接受全身掃描時配合良好，使得晶片比對順利完成，確認牠就是那隻走失多年的貓咪。哈伯利一家接到消息時起初難以置信，甚至以為是詐騙。收容所強調，這起團圓奇蹟完全仰賴晶片資訊保持有效，也藉此提醒飼主務必定期更新聯絡方式，確保萬一走失也能順利找回寵物。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254637
為烏俄和平方案辯護 范斯：若認為提高援助、制裁就能勝利是「幻想」,國際,2025/11/22 18:21,烏克蘭總統澤倫斯基（左起）、美國總統川普和副總統范斯，今年2月在白宮會晤。（法新社檔案照）美國施壓烏克蘭接受最新提出的28點烏俄和平方案，副總統范斯（JD Vance）21日與烏國總統澤倫斯基通話後表示，任何終戰方案都須維護烏國主權，但若認為只要美國提供基輔更多資金或武器，就能贏得戰爭，是「幻想」。范斯21日為川普政府提出的最新和平方案辯護，認為外界的批評誤解這份方案以及現實情況。他發文寫道，任何烏俄和平方案都須符合3點：一、停止殺戮同時維護烏克蘭主權；二、要烏、俄雙方都能接受；三、盡最大可能降低再度爆發戰事的風險。請繼續往下閱讀...川普政府日前提出28點方案，作為結束迄今已邁入第4年的烏俄戰爭架構，方案中要求烏克蘭放棄對克里米亞和烏東整個頓巴斯地區控制權，並永久放棄加入北大西洋公約組織（NATO）。范斯該篇發文表示，對美國政府正在努力的這項和平架構的每一項批評，「不是誤解其內容，就是錯誤陳述一些戰場現實現況」，「現在有一種幻想，認為我們只要提供更多錢、更多武器，或者施加更多制裁，勝利就會到來。和平不會由失敗的外交官或者活在幻想世界的政治人物締造，而是活在現實世界的聰明人才有可能達成」。澤倫斯基21日發文表示，他與范斯和美國陸軍部長德里斯科（Dan Driscoll）通話「將近一小時」，他表示，「烏克蘭一向尊重、並會繼續尊重美國總統川普終結流血衝突的意願」。白宮官員向法新社表示，總統川普正與雙方合作，以盡快結束這場已持續太久、造成太多無謂死亡的戰爭。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254796
街訪片》中國客「不去日本」台人經驗談酸爆！看高市早苗挺台曝真心話,國際,2025/11/22 18:11,全新的視界！新聞話題不漏接，快訂閱YouTube 【自由追新聞】，記得開啟小鈴鐺哦！熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254795
全球首例！ 美華盛頓州出現人類感染「H5N5型」禽流感喪生,國際,2025/11/22 18:02,顯微鏡下的禽流感H5N1病毒。（美聯社檔案照）美國華盛頓州衛生官員21日證實，該州一名年長者因感染罕見的H5N5型禽流感病毒株死亡，據信是全球首例人類感染該型病毒喪生。《美聯社》、《每日郵報》22日報導，根據華盛頓州衛生部發表的聲明，該名患者住在格雷斯港郡（Grays Harbor County），本身有多種慢性病，在自家後院飼養的家禽，曾接觸到野鳥。至於其感染途徑還不清楚，但是官員表示，可能與接觸野生或居家飼養的禽鳥有關連。請繼續往下閱讀...這名患者11月初因高燒、意識不清和呼吸困難入院治療，先在當地醫療機構治療後，轉送西雅圖國王郡一家醫院，化驗結果證實感染H5N5病毒。官方並未披露這名患者性別、年齡、姓名等資料。該州衛生官員表示，「對公眾風險依然低」，「未發現其他相關人員檢驗出禽流感陽性反應」。衛生部表示，將持續監測曾與該名男子密切接觸者，不過，「目前無證據顯示這型病毒能在人與人之間傳播」。美國疾病管制暨預防中心（CDC）本月稍早曾針對這起感染案例發表聲明，也強調沒有資訊顯示，「公共衛生風險因此案而升高」。H5N5不被認為比H5N1型病毒會對人類造成更大威脅，美國在去年和今年已有至少70起人類感染H5N1通報案例，大多數發生在酪農和家禽場工作人員，大多症狀輕微。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254782
中國取消赴日旅遊 大阪府知事：藉此改變依賴中客商業模式,國際,2025/11/22 17:24,大阪府知事吉村洋文希望旅遊業者能藉此機會，建立一個「即使中國遊客減少甚至沒有」，也能持續獲利的商業模式；示意圖，圖與新聞事件無關。（路透社資料照）日本首相高市早苗近期重申「台灣有事即日本有事」立場引起中國不滿，中國外交部呼籲其公民避免前往日本。18日的大阪府例行記者會上，大阪府知事吉村洋文認為，類似的情況未來可能會再次發生，日本需要將中國視為高風險國家，也希望旅遊業者能藉此機會，建立一個「即使中國遊客減少甚至沒有」，也能持續獲利的商業模式。《產經新聞》報導，因中國外交部呼籲中國公民盡量避免赴日旅遊，已經有一些飯店收到中國遊客取消訂房，有些人擔心這種狀況會持續下去，但有人認為，這種「高風險國家」未來可能會故技重施，呼籲日本能藉此契機，重新審視在旅遊業與經濟上對中國的過度依賴。請繼續往下閱讀...根據日本國家旅遊局統計，今年1至9月，中國赴日遊客人數相較去年同期成長42.7%，達748.72萬人次，已超過去年一整年的698萬人次，正式超越韓國，成為赴日人數最多的國家。京都市觀光協會官員指出，目前無法預測影響程度，但會密切關注。根據京都市政府的調查，去年到訪京都市的中國遊客人數達到183.4萬人次，約佔外國遊客總數（約821萬人次）的22%。目前有些住宿場所已經收到來自中國遊客的取消預訂。大阪府知事吉村洋文在18日的例行記者會上指出，類似目前這種旅行禁令的情況未來可能會再次發生。「我們需要將中國視為一個高風險國家。我希望旅遊業者能藉此機會，努力建立一種即使中國遊客數量減少、甚至降至零，也能持續盈利的商業模式。」針對「中客不赴日」，日本國土交通大臣金子恭之則在記者會上表示，鑑於目前除了中國以外，其他國家的遊客數量增加，希望能實施真的刺激赴日旅遊需求的政策。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254661
香港取消中學生赴日交流  稱確保師生安全,國際,2025/11/22 17:08,"日本首相高市早苗的「台灣有事」言論引發中國反制，香港跟進。香港教育局向港媒證實，以安全為由退出今年日本官方舉辦的「21世紀東亞青少年大交流計畫」，也就是取消下月派中學生赴日交流。另外，有香港學校通知日方取消原定下月的高中訪港交流團。（擷自澎湃新聞）日本首相高市早苗的「台灣有事」言論引發中國反制，香港跟進。香港教育局向港媒證實，以安全為由退出今年日本官方舉辦的「21世紀東亞青少年大交流計畫」，也就是取消下月派中學生赴日交流。另外，有香港學校通知日方取消原定下月的高中訪港交流團。香港明報今天報導，經香港教育局甄選的師生代表團，原定12月7至13日赴日參加「21世紀東亞青少年大交流計畫」。不過教育局昨天回覆查詢，證實香港將退出今年計畫，稱鑑於中國公民在日本發生遇襲事件趨勢漸增，為確保師生安全，經審慎考慮後退出。請繼續往下閱讀...報導指出，上述交流計畫是日本政府於2007年宣布推出，邀請鄰近國家或地區的青少年訪日，透過交流建立亞洲團結基礎，行程包括在當地家庭住宿、參與學校課堂、實地考察設施等。香港教育局會派員跟團，所需費用由日本政府負責。香港自2008年起獲邀，在17年間參加13次。綜合日本放送協會（NHK）及讀賣新聞報導，日本鳥取縣知事平井伸治19日表示，該縣境港市一所學校10名學生及兩名教師原定12月17日至21日訪問香港一所學校，但鳥取縣政府18日接獲該港校通知希望取消行程，未說明原因。報導未透露涉事港校校名。香港教育局回覆稱，不評論個案，學校在對外交流活動可因應不同情況而自行並適當調整安排。熱門賽事、球星動態不漏接    ",https://news.ltn.com.tw/news/world/breakingnews/5254708
出乎意料!川普與新科紐約市長曼達尼會面  氣氛超融洽,國際,2025/11/22 16:58,美國總統川普與紐約市長當選人曼達尼在白宮會晤。（路透）美國總統川普22日在白宮接待來訪的紐約市長當選人曼達尼（Zohran Mamdani），商討合作推動紐約未來發展。會後兩人在媒體前展現出高度和諧、友善氛圍，與市長選舉期間唇槍舌戰、隔空交火的景象，形成強烈對比。川普在橢圓辦公室向媒體表示，「我們會協助他（曼達尼）」、「我們達成的共識，比我所料想的還要多。」請繼續往下閱讀...川普曾批評曼達尼是「毫無經驗且只有徹頭徹尾失敗紀錄的共產主義者」，甚至威脅若曼達尼勝選，將削減提供給紐約的聯邦資金。被記者問及過往言論，川普簡單回應，「我的某些觀點改變了」、「我相當有信心他能有非常傑出的表現。」他還說，自己可以在曼達尼治理的紐約舒適生活，「我認為你們會有一位傑出的市長，希望如此」、「他的表現越好我越開心」。站在一旁的曼達尼也展現出，有別於競選期間大力抨擊川普的強硬態度，強調彼此對紐約市具有共同的熱愛，期盼兩人合作解決市民生活負擔的問題。同樣被問到是否維持對川普「暴君」和「背叛國家」的觀點，曼達尼表示，今日與川普的討論，聚焦在為紐約市民服務的共同願景，而非政治分歧；川普也幫忙打圓場說，「我有過比暴君更難聽的稱呼，所以沒那麼羞辱。」熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254704
中國《哪吒2》疑似沒報名奧斯卡 中網友笑翻：有自知之明,國際,2025/11/22 16:54,中國動畫電影《哪吒之魔童鬧海》，疑似沒報名2026奧斯卡最佳動畫片獎，被中國網友嘲弄。（法新社）中國今年上映的動畫電影《哪吒之魔童鬧海》（簡稱《哪吒2》），全球票房累積159億人民幣（約新台幣700億元）成為全球史上第5高，但同時也鬧出了刷票房爭議，如今傳出疑似沒報名2026奧斯卡最佳動畫片獎，中國網友紛紛笑稱「有自知之明」。好萊塢資訊微博帳號「守望好萊塢」今（22日）發文，指稱奧斯卡公布最佳動畫片獎共有35部參與評選，但沒有《哪吒2》。從報名規定來看，電影必須在紐約或洛杉磯上映至少7天，由於《哪吒2》在美國各地都有上映，顯然沒有不符資格的問題。請繼續往下閱讀...因此，《哪吒2》沒出現在奧斯卡最佳動畫片評選名單內，很可能是發行商沒有報名。不少中國網友們看到消息後開懷大笑，狠酸「還行，有點自知之明」、「（票房）造假大電影」；還有人直指《哪吒2》海外票房僅占1％（代表中國人自己刷了99％），這種情況恐怕是絕無僅有。熱門賽事、球星動態不漏接    ,https://news.ltn.com.tw/news/world/breakingnews/5254681
