Title,News_Type,date,content,url
被檢舉來台狂宣揚統戰 中國大媽挑釁移民署「不向惡勢力低頭」,政治,2026/04/19 17:02,抖音帳號名為「英姐的香港生活」的中國大媽，今年來台旅遊期間狂拍宣傳統戰影片，得知自己因此被台灣人檢舉至移民署，還持續囂張拍片挑釁移民署。（圖擷取自「小鄭」YouTube）從去年開始，有越來越多中國人藉著來台旅遊或短程轉機，公然進行「快閃宣傳統戰」等政治行為，還會特意將過程拍成影片挑釁台灣人，甚至嘲諷移民署不痛不癢的懲處。近日再度傳出，一名中國大媽來台旅遊期間「瘋狂鼓吹統戰」，即便知道自己被檢舉，仍囂張狠嗆台灣人與移民署，聲稱不會向這些「惡勢力」低頭。長年旅居日本的中國籍YouTuber「小鄭」，時常分享「地球藤壺」（日本人對中國人蔑稱）在日本與全球各地引發的諸多爭議，並進行理智的深入研究與探討。本月17日，「小鄭」分享自己在中國抖音滑到一個名為「英姐的香港生活」的大媽，到台灣旅遊期間拍攝大量「四處宣傳統戰」的影片，還多次聲稱很多台灣同胞「支持台灣是中國的一部分」、「支持被綠共迫害的前民眾黨主席柯文哲」等。請繼續往下閱讀...不僅如此，這名中國大媽還無視他人隱私與肖像權，擅自拍攝一對在路邊的父女，聲稱這2人就像中國與台灣的關係，也就是「中國父母」總要一邊罵不聽話的「彎彎兒女」，又一邊為他們的將來操碎心。另外，中國大媽還抱怨台灣到處充斥著日本文化，並指著排隊參加以日式中華風宮廷為背景的日本動畫《藥師少女的獨語》的民眾來舉例，怒斥這些人全是「老苗族」（中國人對日本首相高市早苗蔑稱）。中國大媽還強調，她來台旅遊期間最大的感悟，就是「統一以後，我們的『任務』，任重而道遠」，尤其是看到台灣人特別喜愛日本文化、比起中國更願意去日本旅遊這幾點，還將這些原因「賴」給台灣總統賴清德，認為就是因為他展現極度媚日又親近高市早苗的醜態，「上梁不正下梁歪」導致台灣人有「三觀不正」、「是非不分」、「不懂禮義廉恥」等情況，因此統一後「重新教育台灣人」是一條漫長的道路。另外，這名中國大媽得知自己宣傳統戰的抖音影片，被大批台灣人與部分中配拿去移民署檢舉，氣得拍片飆罵這些「彎彎」、「綠配」惡意抹黑她，強調自己只是「普通老百姓」，來台期間拍攝的所有內容都只是「日常旅遊」，完全沒有牽扯到政治，還放話絕對不會刪除那些影片，堅決不向那些危害自己的「惡勢力」低頭，以及強調台灣這幾十年來能有享受和平安穩的生活，完全歸功於中國共產黨越來越強大。「小鄭」指出，這個大媽明明只是一個去台灣旅遊的觀光客，卻做出一連串不斷找碴、像是一個「提前來做接收台灣準備」、「替台灣安排起未來」的紅衛兵，種種發言讓他懷疑這位大媽，很可能是隸屬與教育有關的「中共常委級別相關人士」。「小鄭」也直言，正因為中國充斥這類腦補過度、嘴巴仇日身體卻誠實買爆日系商品的雙標仔，讓台灣人與外國人對中國無法產生好感，甚至對其素質與印象越來越差。其他台灣網友則擔憂，中共日前發布的惠台措施，包含推動恢復上海、福建居民赴台自由行，恐會出現更多故意藉此「快閃宣傳統戰」的中國人增加，「絕對不要恢復直航，來了一堆匪諜！」、「請大家一起踴躍檢舉，不要再讓他們來台灣吃豆腐、鼓吹武統」、「台灣移民署應該學學美國，將這些透過第三地護照入境台灣的中國人，強制提供社群媒體帳號，仔細審查這些人是否『帶有任務』或『對台灣不友好』」。另有其他網友吐槽，「第一次見被洗腦成這樣還絲毫沒有病識感的患者 」、「張口閉口都是政治，明明自己在中國什麼都不敢說」、「77歲的父母生出115歲的孩子嗎？謊話說久了，自己都騙」、「一個喊著破四舊、立四新的世界，真的懂得什麼是禮義廉恥？！」、「不要再說台灣人為什麼討厭中共國人了！這行為、這言論，想不討厭都難了！」、「因為去日本，不用被教育，也不用擔心被審查，口無遮攔也不會被關」、「靠杯40、70台幣講得好像給了多少巨款，然後200多電影看不起89衛生紙嫌貴，要飯還要出自豪感了，這種經濟水準還想統一我們，笑死」。闖金門縣府撒「統一台灣」傳單 中國男遭驅逐出境大快人心！又一中國網紅來台鼓吹統一 移民署火速出手超挑釁！舉五星旗鬧事日籍牛郎 來台轉機秀「中國台灣」挨轟「穿五星旗裝」自稱退役解放軍想買軍警票 高美館人員1句話KO！小粉紅阿里山揮五星旗拍片挑釁 林俊憲：已立即通報管制其未來入境中國官媒轟日本駐台機構「養媚日份子」 反被自家人譏日語能力有問題    ,https://news.ltn.com.tw/news/politics/breakingnews/5408797
神岡社口地方座談   何欣純端出「六星兒童福利」政策,政治,2026/04/19 16:56,民進黨台中市長參選人何欣純（右）出推出「六星兒童福利」政見，聚焦育兒與托育政策。（何欣純提供）民進黨台中市長參選人何欣純，今天出席同黨市議員蕭隆澤舉辦的神岡社口地方座談會，向鄉親說明未來市政藍圖，聚焦育兒與托育政策，強調未來若承擔市長，將重點推動「六星兒童福利」政策，打造對年輕家庭更友善的城市，並允諾老人健保補助持續，並擴大敬老愛心卡使用範圍，減輕市民負擔。何欣純表示，最近立法院通過「兒童托育服務專法」，希望進一步保護孩子、杜絕兒虐，尤其在公私立托嬰中心及幼兒園等托育場域，要建立更完整的制度與監督機制，未來若擔任市長，一定會把專法精神落實到位，真正保護幼兒安全與權益。請繼續往下閱讀...何欣純並說明「六星兒童福利」政見，第一，生育補助加倍，未來推動第一胎補助4萬元、第二胎6萬元、第三胎8萬元；第二，補助產後坐月子每胎補助5萬元，實質減輕年輕家庭負擔；第三，6歲以下嬰幼兒每月補助1500元營養補助，並推動看病免門診部分負擔、補助腸病毒疫苗接種，加強幼兒健康照顧。第四，在托育資源方面，公托及2歲專班名額倍增，並擴大假日臨托、延長夜間托育服務，改善各區托育資源不均問題，讓年輕爸媽找得到安全放心的托育空間；第五，推動公私立國中小學童營養午餐全面免費，只要是台中市的孩子絕不應因公私立而有差別待遇；第六，16歲以下市府所轄藝文場館免門票，讓孩子從小親近文化、藝術與閱讀，培養大台中下一代的文化競爭力。何欣純表示，六星兒童福利政策是從出生、生育托育、產後照顧、教育到文化栽培，建立更完整的政策規劃跟串聯，減輕年輕家庭負擔，也讓孩子在更安全、更友善的環境中成長，她強調，台中最大的競爭力就是「人才」，市政若要做到六星級，就要真正把市民最在意的事情做好，市府財政狀況許可及議會支持就來普發現金，讓長輩安心、孩子幸福、年輕人願意留在大台中打拚。何欣純出席同黨市議員蕭隆澤舉辦的神岡社口地方座談會，向鄉親說明未來市政藍圖。（何欣純提供）    ,https://news.ltn.com.tw/news/politics/breakingnews/5408956
陳智菡戴奢華珠寶美照誤發阿北IG 四叉貓突道歉抓包財產漏報！,政治,2026/04/19 16:55,民眾黨立院黨團主任陳智菡。（資料照）網紅「四叉貓」劉宇質疑民眾黨立院黨團主任陳智菡操控前主席柯文哲的社群帳號，提到約4年前阿北的IG突然PO出陳智菡的全家福，不忘酸當時照片中的陳智菡還戴了要價近13萬的奢華珠寶品牌「卡地亞」（Cartier）手環。但過沒多久，四叉貓突然又發文向陳智菡「道歉」，原因曝光讓大批網友笑翻！中配李貞秀遭民眾黨開除黨籍後，上了多檔政論節目砲轟陳智菡、現任主席黃國昌等人，陳智菡自覺委屈，昨天（18日）在社群發文抒發情緒，柯文哲特地留言安慰她。不過四叉貓懷疑可能是陳智菡使用柯文哲的帳號給自己留言，調侃「為什麼陳智菡要開柯文哲的帳號自己安慰自己？自導自演玩不膩耶……」請繼續往下閱讀...不少人好奇為何會說柯文哲的社群是陳智菡操控？四叉貓今天下午曝解答，原來是因為柯文哲過去多次坦言社群發文都不是他本人所寫，陳智菡老公許甫也曾爆料柯文哲根本沒有自己粉專帳號的權限。再來是最有決定性的證據，就是柯文哲的IG在2022年7月16日突然PO出陳智菡一家三口到海邊玩的全家福，雖然隨後就刪除，但還是被眼明手快的網友們截圖嘲諷，四叉貓直言這證明了是陳智菡忘了切帳號，導致柯文哲IG誤發。四叉貓還不忘酸，當時誤發的照片上，陳智菡手上戴了要價12萬9000元的卡地亞「Juste un Clou手環」。但過了約莫1小時，四叉貓又發文向陳智菡道歉，原來是誤認陳智菡的手環，「智菡姊姊對不起，我上一篇發文誤認妳的卡地亞手環（小型款）價值約13萬，結果被許多網友私訊糾正，因為這款手環要看釘頭，小釘頭是小型款，大釘頭是經典款。比對陳智菡的照片之後，她手上配戴的應該是『經典款』，所以正確的價格為27萬4000元！我在此鄭重道歉，不小心把智菡姊的身價喊低了……」但四叉貓又加碼翻出陳智菡的財產申報資料，「陳智菡被列為民眾黨不分區第19名立委，依法被列入名單之後就要進行財產申報，根據規定超過20萬以上的黃金、珠寶都必須申報，理論上價值27萬元的卡地亞手環應該要申報，但為什麼陳智菡的珠寶申報這一欄是０筆呢？智菡姊姊應該不會買A仿貨吧！」柯文哲的IG於2022年7月突然發出陳智菡一家出遊的照片，一度引發熱議。（圖翻攝自Threads）四叉貓為誤認陳智菡手上名牌手環的價格發文「道歉」。（圖翻攝自四叉貓臉書）四叉貓質疑，既然陳智菡有價值逾27萬的名牌手環，為何財產申報資料上的珠寶申報為0筆？（圖翻攝自四叉貓臉書）    ,https://news.ltn.com.tw/news/politics/breakingnews/5408920
中國人來台依親仍持用中國護照 內政部廢定居許可,政治,2026/04/19 16:51,一名中國籍學生以依親為由獲准在台定居後，被發現他持用大陸地區護照，內政部移民署依法廢止他的定居許可。陸姓學生提起訴願，但遭行政院駁回。（歐新社）一名中國籍陸姓學生以依親為由獲准在台定居後，民國114年搭機來台，但內政部移民署於入境查驗時，在他媽媽的資料袋發現他持用大陸地區護照，依法廢止他的定居許可。陸姓學生指並非故意持有，提起訴願，但遭行政院駁回。根據行政院4月公布的訴願決定書，一名中國籍陸姓學生於112年12月以依親台灣地區人民林姓母親為由申請在台定居，並於113年12月獲准，後來於114年3月繳附喪失原籍證明、4月初設戶籍登記。請繼續往下閱讀...訴願決定書指出，但陸姓學生在114年10月自泰國飛抵桃園國際機場入境查驗時，被內政部移民署查獲持有大陸地區護照（效期至116年7月3日），因此依大陸地區人民在依親居留長期居留或定居許可辦法規定，廢止他的定居許可，並註銷定居證。陸姓學生提起訴願主張，他原本以大陸地區護照申請1年學生簽證，在泰國清邁就讀，於114年2月註銷大陸地區戶籍後，一併取消學生簽證，因出境泰國時使用大陸地區護照而將該護照隨同帶回台灣，後續未再使用。陸姓學生指出，他這次回台要以中華民國護照申請泰國學生簽證，入境時也使用中華民國護照，不料移民署人員在他媽媽拿的資料袋中查獲他持有大陸地區護照；他是13歲未成年人，並非故意持有，且保有在台戶籍對他的成長及生活至關重要，原處分顯然過重，希望撤銷。內政部反駁，陸姓學生於114年4月2日辦妥戶籍登記後，114年4月17日至10月3日仍以大陸地區護照出入境泰國，持用大陸地區護照事證明確，符合兩岸人民關係條例第9條之1所定情形，依法廢止其定居許可，並無違誤。內政部表示，陸姓學生是在大陸地區生活且在泰國求學至今，自他113年7月11日初次來台、至114年10月27日戶籍註銷日止，只在台47日，種種背景與台灣連結實屬薄弱，且陸姓學生114年10月31日已向移民署提供切結書，稱將返回大陸地區回復戶籍。內政部說，陸姓學生為台灣地區人民林姓女子的親生孩子、且未滿18歲，依法得向移民署申請社會考量專案居留，並於在台合法連續居留滿2年，且每年合法居留期間逾183天後，得依兩岸人民關係條例向移民署申請定居，陸姓學生未來如有需求仍得申請。行政院訴願審議委員會審酌，兩岸人民關係條例第9條之1規定，台灣地區人民不得在大陸地區設有戶籍或領用大陸地區護照，違者除經有關機關認有特殊考量必要外，喪失台灣地區人民身分；大陸地區人民在台依親居留長期居留或定居許可辦法也規定，在大陸地區設戶籍或領用大陸地區護照，喪失台灣地區人民身分者，得撤銷或廢止其定居許可，並撤銷或廢止其戶籍登記。審議委員會指出，陸姓學生的林姓母親原為大陸地區人民，92年與台灣地區人民結婚後獲准在台定居，但兩人於100年離婚；林女後來於101年與大陸地區人民陸姓男子結婚後，生下陸姓學生。審議委員會說，陸姓學生114年3月繳交註銷大陸地區戶籍證明文件，卻繼續持用111年7月於上海取得的護照，已違反法律規定；至於陸姓學生仍得申請社會考量專案居留或定居，已兼顧未成年人權益，因此應維持原處分。    ,https://news.ltn.com.tw/news/politics/breakingnews/5408726
感念余登發、余陳月瑛愛台灣精神  賴清德重申4個堅持、3個只有,政治,2026/04/19 16:51,總統賴清德出席余登發、余陳月瑛紀念音樂會，受到鄉親熱情歡迎。（記者李惠洲攝）總統賴清德今出席余登發、余陳月瑛紀念音樂會，強調台灣從專制獨裁到民主自由何等艱難，千萬不能忘記過去民主前輩的犧牲；他重申4個堅持並提到3個只有，邀請鄉親遵從2位老前輩愛台灣的心，民主不能回頭，大家一起繼續向前走。余登發、余陳月瑛紀念音樂會，是由前內政部長余政憲擔任董事長的財團法人八卦寮文教基金會主辦，今年主題為「愛，愛拧咱心內」，下午在高雄橋頭FIGHT.K覓蜜基地園區舉行，2000餘鄉親擠爆現場；總統賴清德、高雄市長陳其邁、民進黨高雄市長參選人賴瑞隆，以及多位民進黨高雄民代均親自參加。請繼續往下閱讀...賴清德致詞指出，在他心中，這不單純是感動人心的音樂會，也在提醒大家，專制獨裁走到今天民主自由何等艱難，過程中多少人犧牲生命跟自由才換來，請大家千萬別忘記過去的犧牲。他提到1979年余登發老縣長被國民黨誣賴成匪諜並逮捕，當時全台黨外人士跟民眾紛紛挺身而出，齊聚橋頭為民主發聲，這是戒嚴時期第一件政治運動。他形容余登發、余陳月瑛2位老縣長不只為台灣民主打拚、無畏強權，也是民進黨清廉勤政愛鄉土的展現；台灣政治工作者不分黨派都該學習2位老縣長愛人民愛台灣的精神與勇氣，台灣絕對不能走回頭路，要守護前輩們好不容易打下的基礎。賴清德重申，台灣要永遠堅持民主自由憲政體制、堅持中華民國跟中華人民共和國互不隸屬、堅持台灣主權不容侵犯併吞、堅持中華民國台灣前途2300萬人有權利決定。他進一步提到面對外來威脅、赤手空拳如何守護民主自由跟國家？只有強化國防力量、  只有強化經濟實力、只有跟民主陣營站在一起，才有辦法守護台灣。他認為任何人都可說愛台灣，但如果反對強化軍事力量，這不是真愛台灣，如果不疼惜人民、放任總預算不審，說他愛人民也是假的。他邀請鄉親一起遵從兩位老前輩的愛，大家站一起，讓台灣繼續向前行。賴清德出席余登發、余陳月瑛紀念音樂會，致詞重申4個堅持、3個只有。（記者李惠洲攝）    ,https://news.ltn.com.tw/news/politics/breakingnews/5408951
白沙屯媽祖進香漏唱名》陳佩琪扯賴清德夫人 他批：雞腸鳥肚,政治,2026/04/19 16:50,陳佩琪（前）。（資料照）民眾黨前主席柯文哲和太太陳佩琪參加白沙屯媽祖進香，陳佩琪因廟方司儀漏唱其名，硬是貼文扯到總統賴清德。時任賴清德立委的隨行特助呂維胤表示，陳的說法只顯得自己雞腸鳥肚（指度量極小），提醒她不需「度君子之腹」。陳佩琪參加白沙屯進香因廟方司儀沒認出來、漏唱其名，陳佩琪透過臉書大酸：「若司儀叫不出第一夫人名字，我看廟方人員不被名嘴K死才怪。」意外引發唱名風波，台南市議員參選人呂維胤說，陳佩琪醫師「雞腸鳥肚」，不需要「度君子之腹」。請繼續往下閱讀...呂維胤指出，賴總統夫人是很注重公私分際，自己擔任賴清德立委隨行特助期間，1年見到或接到賴太太的電話，絕不會有陳佩琪1個月上新聞版面多；賴太太在先生公職生涯出現在公眾場合只有在市長當選和連任就職典禮，以及總統就職典禮。呂維胤特別提到，賴太太為了「避嫌」，原本在台電台南區處上班，在賴當選台南市長後旋即請調，去離住家甚遠的高雄上班，在賴擔任總統後，即立即申請退休，就是為了謹守界線，與陳佩琪醫師行徑或思考方式大不相同；陳醫師大可不必這麼在意，用度君子之腹的方式去臆測，因為賴太太幾乎不會站在螢光幕前。時任賴清德立委的隨行特助呂維胤（圖）批評陳佩琪是雞腸鳥肚。（呂維胤提供）    ,https://news.ltn.com.tw/news/politics/breakingnews/5408940
白恐故事變教材  國教署人權中心用地圖帶學子走進威權年代,政治,2026/04/19 16:40,國教署人權教育資源中心以柯旗化等4名白色恐怖受難者的生命故事，繪製「白恐不迷路地圖」。（高雄市立歷史博物館提供）國教署人權教育資源中心以柯旗化等4名白色恐怖受難者的生命故事，繪製成「白恐不迷路地圖」，計畫將地圖轉化為互動式教材，讓學子在學習過程中感受白恐受難者的心境。人權中心2022年發表《白恐不迷路地圖（台南篇）》，2024年接續規畫《白恐地圖在地篇》，編製團隊包括台南篇教師手把手經驗傳承、審查委員的專業意見，以及研發教師的投入，歷經一年半完成李格文（台北市）、鍾心寬（雲林縣）、柯旗化（高雄市）和陳玉貞（屏東縣）四位白色恐怖受難者的生命故事地圖。請繼續往下閱讀...其中，《柯旗化白恐不迷路地圖》由海青工商林世芝、王薪婷老師研發，以《新英文法》作者柯旗化的一生為主軸，呈現其兩度遭受國家暴力關押、出獄後長期被特務監控的生命軌跡，地圖透過史料、政治檔案和空間敘事，帶領觀者走過柯旗化的苦難人生，同時展現他在逆境中仍堅持台灣意識推動，透過文字、新詩與期刊保留本土文化，並資助黨外民主自由運動的精神，地圖對話不僅重現對受難者不正義，更凸顯當時家屬的堅強與韌性。《陳玉貞白恐不迷路地圖》則由屏東高中李祖恩、葉汝擎、城沁筠攜手屏東女中劉郁雯老師研發，呈現白恐中少見的女性知識分子受難者故事，陳玉貞因嚮往台灣，自福建來台任教，後在屏東與摯愛吳乃光共同經營書店，最終因受其牽連遭判死刑。地圖透過考證書店舊址、屏東公園等地景，還原陳玉貞在屏東的生活點滴，地圖不僅是她個人經歷，更是屏東地景中不可或缺的空間記憶，盼能以此為開端，讓世人認識那段被隱蔽的歷史，挖掘歷史真相。人權中心表示，每張地圖不僅是歷史座標，更是生命的軌跡，透過解讀政治檔案、史料論文、地理資訊工具、影音資料與空間考證，讓受難者的故事透過一張地圖重現威權體制下的不正義，未來將融入教學，走進校園，讓更多學子理解威權體制下的不公，並深刻體認轉型正義的必要。《白恐不迷路地圖》編製團隊包括台南篇教師手把手經驗傳承、審查委員的專業意見，以及研發教師的投入。（高雄市立歷史博物館提供）    ,https://news.ltn.com.tw/news/politics/breakingnews/5408950
趙少康拋「善意」軍購匡列8100億！ 陳冠廷提3階段推進路徑,政治,2026/04/19 16:38,民進黨籍召委國防委員會召委陳冠廷。（資料照）立院國防外交委員會明再次針對軍購條例召開機密專報，戰鬥藍發起人趙少康今旋即提出匡列8100億元主張。民進黨籍國防委員會召委陳冠廷今表示，此舉代表善意的開端，並提出3階段包含先就「軍購不分兩半」形成共識，以及軍購、商購與委製費用納入條例等推進路徑，呼籲朝野在理性對話基礎上凝聚共識，讓國防特別條例儘速邁向新局。陳冠廷指出，他明日將召集國防委員會機密匯報，屆時國防部相關官員將向所有委員說明國防特別條例未來可能納入的裝備項目與預算內容。透過機密匯報方式進行全面說明，一方面是因為預算涉及高度機密資訊，另一方面也是為了消除在野黨委員對不必要裝備可能被納入的疑慮。請繼續往下閱讀...針對趙少康提出匡列8100億元，先通過已收到美國111億美元發價書的3500億元、其餘4600億元暫時凍結的方案，陳冠廷表示，願將此視為「善意的第一步」，民進黨團立場仍主張軍購、委製與商購應全部納入，但趙少康提出將軍購金額從3800億元提升至8000多億元，不再堅持等到發價書才放行，與先前徐巧芯委員提出的9000多億元版本，這些都是善意，只要能夠往前進一步，對未來整個國防條例的溝通就會有幫助。陳冠廷進一步提出3階段推進構想。第一階段，朝野應先就「軍購不分兩半」形成共識；第二階段，將軍購、商購與委製費用一併納入條例；第三階段，則是完成一部更具國防韌性的特別條例。儘管朝野在商購與委製是否納入的問題上仍有根本分歧，但若能在第一階段取得共識，就是極為重要的突破。陳冠廷也透露，上週已向立法院長韓國瑜表達，希望在正式朝野協商前，先促成執政黨與在野黨黨團領導階層的對話，盡可能凝聚共識，使正式協商得以順利推進。他觀察，從近幾次協商經驗可以看出，只要各方以平心靜氣、理性對話的態度面對分歧，仍有機會達成部分共識，也是時候可以啟動了。    ,https://news.ltn.com.tw/news/politics/breakingnews/5408945
柯文哲掃街遭噴辣椒水？ 吳靜怡：有沒有哪天不要說謊？,政治,2026/04/19 16:34,民眾黨前主席柯文哲於17日晚上陪同西屯區市議員參選人劉芩妤至逢甲夜市掃街拜票，疑有不明人士噴灑辣椒水，致柯文哲等人以手掩嘴咳嗽。（民眾黨提供）民眾黨前主席柯文哲於17日晚間前往逢甲夜市掃街，傳出疑似遭不明人士噴灑辣椒水，導致柯本人及多名隨行志工出現咳嗽、流淚等不適症狀。對此，政治評論員吳靜怡質疑，柯文哲就是放羊的孩子？辣椒水事件遭警方打臉，隔天還喊眼睛流淚，受害者戲碼演不完！吳靜怡今天在臉書發文表示，柯文哲辣椒水事件根本就是「狼來了」的裝可憐套路，民眾黨群體就像「放羊的孩子」，臉丟大了！吵了兩天遭不明人士騎機車連噴3到4波辣椒水！柯文哲本人眼睛流淚、20多人咳嗽不適！聽起來多慘、多有被害感，又要開始塑造柯文哲像是一個被迫害的政治英雄。請繼續往下閱讀...吳靜怡指出，台中市警局第六分局直接把他們打臉打到啪啪響！警方全程依規劃派警力隨行，現場根本沒有發現任何人噴灑辣椒水的動作！掃街地點是行人徒步區，機車根本進不去，調閱所有監視器、密錄器到現在，連所謂的「兩名騎士」都找不到，警方講得清清楚楚，尚未發現任何可疑人士或攻擊行為！針對柯文哲說「掃街被噴辣椒水今天還在流眼淚」，吳靜怡質疑，昨天說的淚水到底是什麼？這種可憐蟲戰術就是為了掩蓋自己參加白沙屯媽祖而說出「全部都一路吃不要錢」荒謬言論，在證據還沒出來之前，先把情緒推上去，把支持者的憤怒與委屈先動員起來，這種做法說穿了，不是在釐清真相，而是在製造聲量。柯文哲有沒有哪天開口可以不要說謊？難度就如同要民眾黨可不可以哪天不要胡鬧？一樣困難。    ,https://news.ltn.com.tw/news/politics/breakingnews/5408876
上畠寛弘爆料親台日本政要「拒見」 柯文哲：哇那欸母災影,政治,2026/04/19 16:28,柯文哲被媒體趁隙詢問，被日本政要拒見一事，他回「哇那欸母災影」。（記者李文德攝）昨（18）日晚間日本神戶市議員上畠寛弘在Threads爆料，2024總統大選前，民眾黨前主席柯文哲曾因立場不明與政治訊號風險，遭日本政界親台大咖「拒見」。今（19）日下午，柯文哲在土庫匹克球場時被媒體趁隙詢問此事，他直接回應「哇那欸母災影」（台語：我怎麼會不曉得）。上畠寛弘表示，2024台灣總統大選前，民眾黨相關人士曾替柯牽線，希望拜會一位日本政界極具影響力的前參議院議長，其秘書官徵詢上畠的意見。請繼續往下閱讀...上畠寛弘認為，當時外界預期賴清德可能成為下一任總統。若進行會面，恐怕向台灣釋放錯誤的政治訊號，且柯對日本的立場並不十分明確，明確表達「沒有會面的必要，且不應會面」的看法。最終，這次會面被決定不予進行。柯文哲今天一整天都在雲林展開宮廟參拜、企業參訪、體驗運動等行程，但都不開放媒體聯訪。下午他前往土庫匹克球場，正要離開時媒體趁隙詢問有關於參訪日本政要一事。他聽到立即回應「哇那欸母災影」，隨行人員見狀後連忙趕緊跟媒體強調今天不受訪，可是柯文哲當下還是騷著頭再次強調「我怎麼都不曉得哪一件事情」。    ,https://news.ltn.com.tw/news/politics/breakingnews/5408928
